indent_details_id,indent_id,dish_serial,total_price,weight,unit_price,dish_name,calories_dish,carbohydrates_dish,protein_dish,fat_dish,fiber_dish,_source_sheet_dish,price_check,price_error,price_abnormal,consume_time,consume_way,consume_money,payment_status,wallet_id,card_serial,user_phone_number,qr_code,is_upload,reduction_money,reduction_contant,calories_order,carbohydrates_order,protein_order,fat_order,fiber_order,_source_sheet_order,date,hour,weekday,month,meal_period
668040,114460,26_145224950947647488,4.18,87,4.8,香酥鸭,232.29,8.7,17.4,13.92,0.87,indent_details_12,4.175999999999999,0.004000000000000448,False,2024-10-17 11:19:18,3,13.94,1,,,,,0,0,无,1062.89,106.85,56.37,44.01,7.5,indent_2,2024-10-17,11,3,10,lunch
668041,114461,26_47379061760200704,0.3,106,0.28,米饭,137.8,29.89,2.86,0.32,0.42,indent_details_12,0.2968,0.0031999999999999806,False,2024-10-17 11:19:21,3,10.4,1,,,,,0,0,无,676.99,73.76,32.83,28.23,7.46,indent_2,2024-10-17,11,3,10,lunch
668042,114461,26_179296316373995520,1.11,53,2.1,快胶菜,63.6,5.3,4.24,2.65,1.59,indent_details_12,1.1130000000000002,0.0030000000000001137,False,2024-10-17 11:19:21,3,10.4,1,,,,,0,0,无,676.99,73.76,32.83,28.23,7.46,indent_2,2024-10-17,11,3,10,lunch
668043,114461,26_313725115709919232,1.2,51,2.35,炒榨面,102.0,15.3,2.55,3.57,1.02,indent_details_12,1.1985000000000001,0.0014999999999998348,False,2024-10-17 11:19:21,3,10.4,1,,,,,0,0,无,676.99,73.76,32.83,28.23,7.46,indent_2,2024-10-17,11,3,10,lunch
668044,114461,26_316266657616105472,0.95,38,2.5,茄子长豆双拼,45.6,4.86,1.33,2.74,1.63,indent_details_12,0.95,0.0,False,2024-10-17 11:19:21,3,10.4,1,,,,,0,0,无,676.99,73.76,32.83,28.23,7.46,indent_2,2024-10-17,11,3,10,lunch
668045,114461,26_315922220125917184,1.23,56,2.2,木耳南瓜,25.2,5.6,0.84,0.11,1.29,indent_details_12,1.2320000000000002,0.002000000000000224,False,2024-10-17 11:19:21,3,10.4,1,,,,,0,0,无,676.99,73.76,32.83,28.23,7.46,indent_2,2024-10-17,11,3,10,lunch
668046,114461,26_145224950947647488,3.22,67,4.8,香酥鸭,178.89,6.7,13.4,10.72,0.67,indent_details_12,3.2159999999999997,0.004000000000000448,False,2024-10-17 11:19:21,3,10.4,1,,,,,0,0,无,676.99,73.76,32.83,28.23,7.46,indent_2,2024-10-17,11,3,10,lunch
668047,114461,26_66575384572989440,1.64,39,4.2,虎皮蛋烧肉,97.5,3.9,5.85,7.02,0.39,indent_details_12,1.6380000000000001,0.0019999999999997797,False,2024-10-17 11:19:21,3,10.4,1,,,,,0,0,无,676.99,73.76,32.83,28.23,7.46,indent_2,2024-10-17,11,3,10,lunch
668048,114461,26_76723927300313088,0.75,22,3.4,咖喱土豆鸡块,26.4,2.2,1.76,1.1,0.44,indent_details_12,0.748,0.0020000000000000018,False,2024-10-17 11:19:21,3,10.4,1,,,,,0,0,无,676.99,73.76,32.83,28.23,7.46,indent_2,2024-10-17,11,3,10,lunch
668049,114462,26_47379061760200704,0.43,154,0.28,米饭,200.2,43.43,4.16,0.46,0.62,indent_details_12,0.4312,0.0012000000000000344,False,2024-10-17 11:19:28,3,13.77,1,,,,,0,0,无,771.7,87.33,38.21,28.86,9.56,indent_2,2024-10-17,11,3,10,lunch
668050,114462,26_179296316373995520,1.37,65,2.1,快胶菜,78.0,6.5,5.2,3.25,1.95,indent_details_12,1.365,0.0050000000000001155,False,2024-10-17 11:19:28,3,13.77,1,,,,,0,0,无,771.7,87.33,38.21,28.86,9.56,indent_2,2024-10-17,11,3,10,lunch
668051,114462,26_259008141906284544,1.18,42,2.8,肉末酸豆角,50.4,3.36,4.2,2.1,0.84,indent_details_12,1.176,0.0040000000000000036,False,2024-10-17 11:19:28,3,13.77,1,,,,,0,0,无,771.7,87.33,38.21,28.86,9.56,indent_2,2024-10-17,11,3,10,lunch
668052,114462,26_49914653857419264,1.2,57,2.1,木耳莴笋,28.5,5.81,1.42,0.17,1.6,indent_details_12,1.197,0.0029999999999998916,False,2024-10-17 11:19:28,3,13.77,1,,,,,0,0,无,771.7,87.33,38.21,28.86,9.56,indent_2,2024-10-17,11,3,10,lunch
668053,114462,26_328588962891436032,5.55,76,7.3,把子肉,190.0,3.8,15.2,11.4,0.76,indent_details_12,5.547999999999999,0.002000000000000668,False,2024-10-17 11:19:28,3,13.77,1,,,,,0,0,无,771.7,87.33,38.21,28.86,9.56,indent_2,2024-10-17,11,3,10,lunch
668054,114462,26_120579625901494272,1.65,50,3.3,鱼香日本豆腐,75.0,5.0,4.0,4.5,0.5,indent_details_12,1.65,0.0,False,2024-10-17 11:19:28,3,13.77,1,,,,,0,0,无,771.7,87.33,38.21,28.86,9.56,indent_2,2024-10-17,11,3,10,lunch
668055,114462,26_316266657616105472,1.45,58,2.5,茄子长豆双拼,69.6,7.42,2.03,4.18,2.49,indent_details_12,1.45,0.0,False,2024-10-17 11:19:28,3,13.77,1,,,,,0,0,无,771.7,87.33,38.21,28.86,9.56,indent_2,2024-10-17,11,3,10,lunch
733497,125126,26_318080633790402560,2.3,47,4.9,雪菜目鱼花,56.4,3.76,7.05,2.35,0.94,indent_details_13,2.303,0.0030000000000001137,False,2024-12-05 11:28:31,3,6.55,1,,,,,0,0,无,409.3,51.37,20.03,15.52,4.14,indent_2,2024-12-05,11,3,12,lunch
733498,125126,26_54619665208578048,2.1,50,4.2,千张结烧肉,125.0,5.0,7.5,9.0,1.0,indent_details_13,2.1,0.0,False,2024-12-05 11:28:31,3,6.55,1,,,,,0,0,无,409.3,51.37,20.03,15.52,4.14,indent_2,2024-12-05,11,3,12,lunch
733499,125127,26_47379061760200704,0.34,121,0.28,米饭,157.3,34.12,3.27,0.36,0.48,indent_details_13,0.33880000000000005,0.0011999999999999789,False,2024-12-05 11:28:43,3,12.4,1,,,,,0,0,无,793.4,80.06,42.21,33.38,7.46,indent_2,2024-12-05,11,3,12,lunch
733500,125127,26_179296316373995520,1.16,55,2.1,快胶菜,66.0,5.5,4.4,2.75,1.65,indent_details_13,1.155,0.004999999999999893,False,2024-12-05 11:28:43,3,12.4,1,,,,,0,0,无,793.4,80.06,42.21,33.38,7.46,indent_2,2024-12-05,11,3,12,lunch
733501,125127,26_64049736054870016,2.65,106,2.5,雪菜山药,127.2,17.81,3.71,5.51,2.54,indent_details_13,2.65,0.0,False,2024-12-05 11:28:43,3,12.4,1,,,,,0,0,无,793.4,80.06,42.21,33.38,7.46,indent_2,2024-12-05,11,3,12,lunch
733502,125127,26_249239176657113088,2.31,42,5.5,香辣鸡翅根,121.8,4.2,8.4,7.56,0.42,indent_details_13,2.31,0.0,False,2024-12-05 11:28:43,3,12.4,1,,,,,0,0,无,793.4,80.06,42.21,33.38,7.46,indent_2,2024-12-05,11,3,12,lunch
733503,125127,26_62231607637053440,1.25,57,2.2,素烧鹅,85.5,11.4,2.85,3.42,1.14,indent_details_13,1.254,0.0040000000000000036,False,2024-12-05 11:28:43,3,12.4,1,,,,,0,0,无,793.4,80.06,42.21,33.38,7.46,indent_2,2024-12-05,11,3,12,lunch
733504,125127,26_322070570369945600,2.75,61,4.5,台湾酸菜猪肚,128.1,4.88,10.98,7.32,1.22,indent_details_13,2.745,0.004999999999999893,False,2024-12-05 11:28:43,3,12.4,1,,,,,0,0,无,793.4,80.06,42.21,33.38,7.46,indent_2,2024-12-05,11,3,12,lunch
733505,125127,26_54251333280206848,1.94,43,4.5,红烧排骨,107.5,2.15,8.6,6.45,0.0,indent_details_13,1.935,0.004999999999999893,False,2024-12-05 11:28:43,3,12.4,1,,,,,0,0,无,793.4,80.06,42.21,33.38,7.46,indent_2,2024-12-05,11,3,12,lunch
733506,125128,26_47379061760200704,0.39,139,0.28,米饭,180.7,39.2,3.75,0.42,0.56,indent_details_13,0.3892,0.0008000000000000229,False,2024-12-05 11:28:50,3,9.81,1,,,,,0,0,无,593.2,80.1,26.47,20.4,6.55,indent_2,2024-12-05,11,3,12,lunch
733507,125128,26_47375739703660544,1.43,62,2.3,葱油娃娃菜,27.9,3.1,1.24,1.24,0.62,indent_details_13,1.426,0.0040000000000000036,False,2024-12-05 11:28:50,3,9.81,1,,,,,0,0,无,593.2,80.1,26.47,20.4,6.55,indent_2,2024-12-05,11,3,12,lunch
733508,125128,26_62231607637053440,1.01,46,2.2,素烧鹅,69.0,9.2,2.3,2.76,0.92,indent_details_13,1.012,0.0020000000000000018,False,2024-12-05 11:28:50,3,9.81,1,,,,,0,0,无,593.2,80.1,26.47,20.4,6.55,indent_2,2024-12-05,11,3,12,lunch
733509,125128,26_272077287107727360,2.33,111,2.1,青椒炒蛋,133.2,4.44,8.88,8.88,1.11,indent_details_13,2.3310000000000004,0.001000000000000334,False,2024-12-05 11:28:50,3,9.81,1,,,,,0,0,无,593.2,80.1,26.47,20.4,6.55,indent_2,2024-12-05,11,3,12,lunch
733510,125128,26_326412536503209984,2.1,100,2.1,洋葱土豆条,120.0,20.0,2.5,4.5,2.3,indent_details_13,2.1,0.0,False,2024-12-05 11:28:50,3,9.81,1,,,,,0,0,无,593.2,80.1,26.47,20.4,6.55,indent_2,2024-12-05,11,3,12,lunch
733511,125128,26_318080633790402560,2.55,52,4.9,雪菜目鱼花,62.4,4.16,7.8,2.6,1.04,indent_details_13,2.548,0.0019999999999997797,False,2024-12-05 11:28:50,3,9.81,1,,,,,0,0,无,593.2,80.1,26.47,20.4,6.55,indent_2,2024-12-05,11,3,12,lunch
733512,125129,26_47379061760200704,0.43,153,0.28,米饭,198.9,43.15,4.13,0.46,0.61,indent_details_13,0.42840000000000006,0.0015999999999999348,False,2024-12-05 11:29:01,3,9.32,1,,,,,0,0,无,680.6,71.47,35.79,28.31,5.87,indent_2,2024-12-05,11,3,12,lunch
733513,125129,26_318080633790402560,3.38,69,4.9,雪菜目鱼花,82.8,5.52,10.35,3.45,1.38,indent_details_13,3.3810000000000002,0.001000000000000334,False,2024-12-05 11:29:01,3,9.32,1,,,,,0,0,无,680.6,71.47,35.79,28.31,5.87,indent_2,2024-12-05,11,3,12,lunch
733514,125129,26_118043002886295552,3.42,76,4.5,干菜肉,266.0,7.6,15.2,19.0,1.52,indent_details_13,3.42,0.0,False,2024-12-05 11:29:01,3,9.32,1,,,,,0,0,无,680.6,71.47,35.79,28.31,5.87,indent_2,2024-12-05,11,3,12,lunch
733515,125129,26_62231607637053440,1.21,55,2.2,素烧鹅,82.5,11.0,2.75,3.3,1.1,indent_details_13,1.2100000000000002,2.220446049250313e-16,False,2024-12-05 11:29:01,3,9.32,1,,,,,0,0,无,680.6,71.47,35.79,28.31,5.87,indent_2,2024-12-05,11,3,12,lunch
733516,125129,26_179296316373995520,0.88,42,2.1,快胶菜,50.4,4.2,3.36,2.1,1.26,indent_details_13,0.882,0.0020000000000000018,False,2024-12-05 11:29:01,3,9.32,1,,,,,0,0,无,680.6,71.47,35.79,28.31,5.87,indent_2,2024-12-05,11,3,12,lunch
733517,125130,26_47379061760200704,0.22,78,0.28,米饭,101.4,22.0,2.11,0.23,0.31,indent_details_13,0.21840000000000004,0.0015999999999999626,False,2024-12-05 11:29:13,3,12.64,1,,,,,0,0,无,749.76,49.74,51.86,39.34,7.51,indent_2,2024-12-05,11,3,12,lunch
733518,125130,26_62227258533875712,1.8,75,2.4,红烧油片,240.0,7.5,18.75,15.0,1.5,indent_details_13,1.8,0.0,False,2024-12-05 11:29:13,3,12.64,1,,,,,0,0,无,749.76,49.74,51.86,39.34,7.51,indent_2,2024-12-05,11,3,12,lunch
733519,125130,26_316626636449648640,2.69,96,2.8,干锅花菜,43.2,4.8,1.92,1.92,1.92,indent_details_13,2.6879999999999997,0.002000000000000224,False,2024-12-05 11:29:13,3,12.64,1,,,,,0,0,无,749.76,49.74,51.86,39.34,7.51,indent_2,2024-12-05,11,3,12,lunch
733520,125130,26_316625450900262912,0.39,49,0.8,清炒绿豆芽,21.56,2.21,1.03,1.13,0.88,indent_details_13,0.392,0.0020000000000000018,False,2024-12-05 11:29:13,3,12.64,1,,,,,0,0,无,749.76,49.74,51.86,39.34,7.51,indent_2,2024-12-05,11,3,12,lunch
733521,125130,26_328596926113124352,4.1,63,6.5,杏鲍菇牛肉粒,138.6,5.04,15.75,6.3,1.26,indent_details_13,4.095,0.004999999999999893,False,2024-12-05 11:29:13,3,12.64,1,,,,,0,0,无,749.76,49.74,51.86,39.34,7.51,indent_2,2024-12-05,11,3,12,lunch
733522,125130,26_54619665208578048,3.44,82,4.2,千张结烧肉,205.0,8.2,12.3,14.76,1.64,indent_details_13,3.4440000000000004,0.004000000000000448,False,2024-12-05 11:29:13,3,12.64,1,,,,,0,0,无,749.76,49.74,51.86,39.34,7.51,indent_2,2024-12-05,11,3,12,lunch
733523,125131,26_47379061760200704,0.34,121,0.28,米饭,157.3,34.12,3.27,0.36,0.48,indent_details_13,0.33880000000000005,0.0011999999999999789,False,2024-12-05 11:29:15,3,10.99,1,,,,,0,0,无,485.31,54.18,29.2,16.15,7.22,indent_2,2024-12-05,11,3,12,lunch
733524,125131,26_179296316373995520,2.27,108,2.1,快胶菜,129.6,10.8,8.64,5.4,3.24,indent_details_13,2.2680000000000002,0.0019999999999997797,False,2024-12-05 11:29:15,3,10.99,1,,,,,0,0,无,485.31,54.18,29.2,16.15,7.22,indent_2,2024-12-05,11,3,12,lunch
733525,125131,26_316626636449648640,3.16,113,2.8,干锅花菜,50.85,5.65,2.26,2.26,2.26,indent_details_13,3.1639999999999997,0.0039999999999995595,False,2024-12-05 11:29:15,3,10.99,1,,,,,0,0,无,485.31,54.18,29.2,16.15,7.22,indent_2,2024-12-05,11,3,12,lunch
733526,125131,26_316625450900262912,0.39,49,0.8,清炒绿豆芽,21.56,2.21,1.03,1.13,0.88,indent_details_13,0.392,0.0020000000000000018,False,2024-12-05 11:29:15,3,10.99,1,,,,,0,0,无,485.31,54.18,29.2,16.15,7.22,indent_2,2024-12-05,11,3,12,lunch
733527,125131,26_145946404735553536,4.83,70,6.9,葱油鲳鳊鱼,126.0,1.4,14.0,7.0,0.35,indent_details_13,4.83,0.0,False,2024-12-05 11:29:15,3,10.99,1,,,,,0,0,无,485.31,54.18,29.2,16.15,7.22,indent_2,2024-12-05,11,3,12,lunch
733528,125132,26_47379061760200704,0.54,194,0.28,米饭,252.2,54.71,5.24,0.58,0.78,indent_details_13,0.5432000000000001,0.0032000000000000917,False,2024-12-05 11:29:24,3,9.08,1,,,,,0,0,无,605.75,78.22,24.85,21.52,5.79,indent_2,2024-12-05,11,3,12,lunch
733529,125132,26_47375739703660544,2.51,109,2.3,葱油娃娃菜,49.05,5.45,2.18,2.18,1.09,indent_details_13,2.5069999999999997,0.0030000000000001137,False,2024-12-05 11:29:24,3,9.08,1,,,,,0,0,无,605.75,78.22,24.85,21.52,5.79,indent_2,2024-12-05,11,3,12,lunch
733530,125132,26_51410054775181312,2.56,119,2.15,红烧茄子,142.8,11.9,3.57,9.52,2.38,indent_details_13,2.5585,0.0015000000000000568,False,2024-12-05 11:29:24,3,9.08,1,,,,,0,0,无,605.75,78.22,24.85,21.52,5.79,indent_2,2024-12-05,11,3,12,lunch
733531,125132,26_322070570369945600,3.47,77,4.5,台湾酸菜猪肚,161.7,6.16,13.86,9.24,1.54,indent_details_13,3.465,0.0050000000000003375,False,2024-12-05 11:29:24,3,9.08,1,,,,,0,0,无,605.75,78.22,24.85,21.52,5.79,indent_2,2024-12-05,11,3,12,lunch
733532,125133,26_47379061760200704,0.73,262,0.28,米饭,340.6,73.88,7.07,0.79,1.05,indent_details_13,0.7336000000000001,0.0036000000000001586,False,2024-12-05 11:29:26,3,9.61,1,,,,,0,0,无,915.08,110.12,34.87,37.29,8.33,indent_2,2024-12-05,11,3,12,lunch
733533,125133,26_51410054775181312,2.88,134,2.15,红烧茄子,160.8,13.4,4.02,10.72,2.68,indent_details_13,2.881,0.0009999999999998899,False,2024-12-05 11:29:26,3,9.61,1,,,,,0,0,无,915.08,110.12,34.87,37.29,8.33,indent_2,2024-12-05,11,3,12,lunch
733534,125133,26_272077287107727360,1.43,68,2.1,青椒炒蛋,81.6,2.72,5.44,5.44,0.68,indent_details_13,1.4280000000000002,0.0019999999999997797,False,2024-12-05 11:29:26,3,9.61,1,,,,,0,0,无,915.08,110.12,34.87,37.29,8.33,indent_2,2024-12-05,11,3,12,lunch
733535,125133,26_118043002886295552,1.89,42,4.5,干菜肉,147.0,4.2,8.4,10.5,0.84,indent_details_13,1.89,0.0,False,2024-12-05 11:29:26,3,9.61,1,,,,,0,0,无,915.08,110.12,34.87,37.29,8.33,indent_2,2024-12-05,11,3,12,lunch
733536,125133,26_62227258533875712,0.62,26,2.4,红烧油片,83.2,2.6,6.5,5.2,0.52,indent_details_13,0.624,0.0040000000000000036,False,2024-12-05 11:29:26,3,9.61,1,,,,,0,0,无,915.08,110.12,34.87,37.29,8.33,indent_2,2024-12-05,11,3,12,lunch
733537,125133,26_64049736054870016,1.6,64,2.5,雪菜山药,76.8,10.75,2.24,3.33,1.54,indent_details_13,1.6,0.0,False,2024-12-05 11:29:26,3,9.61,1,,,,,0,0,无,915.08,110.12,34.87,37.29,8.33,indent_2,2024-12-05,11,3,12,lunch
733538,125133,26_316625450900262912,0.46,57,0.8,清炒绿豆芽,25.08,2.56,1.2,1.31,1.03,indent_details_13,0.456,0.0040000000000000036,False,2024-12-05 11:29:26,3,9.61,1,,,,,0,0,无,915.08,110.12,34.87,37.29,8.33,indent_2,2024-12-05,11,3,12,lunch
733539,125134,26_51410054775181312,0.86,40,2.15,红烧茄子,48.0,4.0,1.2,3.2,0.8,indent_details_13,0.86,0.0,False,2024-12-05 11:29:35,3,12.34,1,,,,,0,0,无,897.7,70.24,59.17,41.56,6.86,indent_2,2024-12-05,11,3,12,lunch
733540,125134,26_118043002886295552,2.48,55,4.5,干菜肉,192.5,5.5,11.0,13.75,1.1,indent_details_13,2.475,0.004999999999999893,False,2024-12-05 11:29:35,3,12.34,1,,,,,0,0,无,897.7,70.24,59.17,41.56,6.86,indent_2,2024-12-05,11,3,12,lunch
733541,125134,26_328596926113124352,6.24,96,6.5,杏鲍菇牛肉粒,211.2,7.68,24.0,9.6,1.92,indent_details_13,6.24,0.0,False,2024-12-05 11:29:35,3,12.34,1,,,,,0,0,无,897.7,70.24,59.17,41.56,6.86,indent_2,2024-12-05,11,3,12,lunch
733542,125134,26_62227258533875712,1.51,63,2.4,红烧油片,201.6,6.3,15.75,12.6,1.26,indent_details_13,1.5119999999999998,0.0019999999999997797,False,2024-12-05 11:29:35,3,12.34,1,,,,,0,0,无,897.7,70.24,59.17,41.56,6.86,indent_2,2024-12-05,11,3,12,lunch
733543,125134,26_179296316373995520,0.82,39,2.1,快胶菜,46.8,3.9,3.12,1.95,1.17,indent_details_13,0.8190000000000001,0.0009999999999998899,False,2024-12-05 11:29:35,3,12.34,1,,,,,0,0,无,897.7,70.24,59.17,41.56,6.86,indent_2,2024-12-05,11,3,12,lunch
733544,125134,26_47379061760200704,0.43,152,0.28,米饭,197.6,42.86,4.1,0.46,0.61,indent_details_13,0.42560000000000003,0.0043999999999999595,False,2024-12-05 11:29:35,3,12.34,1,,,,,0,0,无,897.7,70.24,59.17,41.56,6.86,indent_2,2024-12-05,11,3,12,lunch
733545,125135,26_47379061760200704,0.6,216,0.28,米饭,280.8,60.91,5.83,0.65,0.86,indent_details_13,0.6048,0.0048000000000000265,False,2024-12-05 11:29:42,3,10.53,1,,,,,0,0,无,689.1,94.47,31.58,20.82,5.1,indent_2,2024-12-05,11,3,12,lunch
733546,125135,26_62231607637053440,1.17,53,2.2,素烧鹅,79.5,10.6,2.65,3.18,1.06,indent_details_13,1.1660000000000001,0.0039999999999997815,False,2024-12-05 11:29:42,3,10.53,1,,,,,0,0,无,689.1,94.47,31.58,20.82,5.1,indent_2,2024-12-05,11,3,12,lunch
733547,125135,26_272077287107727360,1.24,59,2.1,青椒炒蛋,70.8,2.36,4.72,4.72,0.59,indent_details_13,1.239,0.0009999999999998899,False,2024-12-05 11:29:42,3,10.53,1,,,,,0,0,无,689.1,94.47,31.58,20.82,5.1,indent_2,2024-12-05,11,3,12,lunch
733548,125135,26_326412536503209984,2.0,95,2.1,洋葱土豆条,114.0,19.0,2.38,4.27,2.18,indent_details_13,1.995,0.004999999999999893,False,2024-12-05 11:29:42,3,10.53,1,,,,,0,0,无,689.1,94.47,31.58,20.82,5.1,indent_2,2024-12-05,11,3,12,lunch
733549,125135,26_145946404735553536,5.52,80,6.9,葱油鲳鳊鱼,144.0,1.6,16.0,8.0,0.4,indent_details_13,5.52,0.0,False,2024-12-05 11:29:42,3,10.53,1,,,,,0,0,无,689.1,94.47,31.58,20.82,5.1,indent_2,2024-12-05,11,3,12,lunch
733550,125136,26_47379061760200704,0.44,156,0.28,米饭,202.8,43.99,4.21,0.47,0.62,indent_details_13,0.4368000000000001,0.003199999999999925,False,2024-12-05 11:29:59,3,11.02,1,,,,,0,0,无,600.75,78.08,26.35,20.82,5.54,indent_2,2024-12-05,11,3,12,lunch
733551,125136,26_47375739703660544,1.68,73,2.3,葱油娃娃菜,32.85,3.65,1.46,1.46,0.73,indent_details_13,1.6789999999999998,0.001000000000000112,False,2024-12-05 11:29:59,3,11.02,1,,,,,0,0,无,600.75,78.08,26.35,20.82,5.54,indent_2,2024-12-05,11,3,12,lunch
733552,125136,26_62231607637053440,1.17,53,2.2,素烧鹅,79.5,10.6,2.65,3.18,1.06,indent_details_13,1.1660000000000001,0.0039999999999997815,False,2024-12-05 11:29:59,3,11.02,1,,,,,0,0,无,600.75,78.08,26.35,20.82,5.54,indent_2,2024-12-05,11,3,12,lunch
733553,125136,26_51410054775181312,1.63,76,2.15,红烧茄子,91.2,7.6,2.28,6.08,1.52,indent_details_13,1.6340000000000001,0.004000000000000226,False,2024-12-05 11:29:59,3,11.02,1,,,,,0,0,无,600.75,78.08,26.35,20.82,5.54,indent_2,2024-12-05,11,3,12,lunch
733554,125136,26_326412536503209984,1.13,54,2.1,洋葱土豆条,64.8,10.8,1.35,2.43,1.24,indent_details_13,1.1340000000000001,0.004000000000000226,False,2024-12-05 11:29:59,3,11.02,1,,,,,0,0,无,600.75,78.08,26.35,20.82,5.54,indent_2,2024-12-05,11,3,12,lunch
733555,125136,26_145946404735553536,4.97,72,6.9,葱油鲳鳊鱼,129.6,1.44,14.4,7.2,0.36,indent_details_13,4.968,0.0019999999999997797,False,2024-12-05 11:29:59,3,11.02,1,,,,,0,0,无,600.75,78.08,26.35,20.82,5.54,indent_2,2024-12-05,11,3,12,lunch
733556,125137,26_47379061760200704,0.48,172,0.28,米饭,223.6,48.5,4.64,0.52,0.69,indent_details_13,0.48160000000000003,0.0016000000000000458,False,2024-12-05 11:30:05,3,15.84,1,,,,,0,0,无,897.75,89.52,46.38,39.05,8.04,indent_2,2024-12-05,11,3,12,lunch
733557,125137,26_47375739703660544,0.97,42,2.3,葱油娃娃菜,18.9,2.1,0.84,0.84,0.42,indent_details_13,0.966,0.0040000000000000036,False,2024-12-05 11:30:05,3,15.84,1,,,,,0,0,无,897.75,89.52,46.38,39.05,8.04,indent_2,2024-12-05,11,3,12,lunch
733558,125137,26_51410054775181312,2.04,95,2.15,红烧茄子,114.0,9.5,2.85,7.6,1.9,indent_details_13,2.0425,0.0024999999999999467,False,2024-12-05 11:30:05,3,15.84,1,,,,,0,0,无,897.75,89.52,46.38,39.05,8.04,indent_2,2024-12-05,11,3,12,lunch
733559,125137,26_326412536503209984,0.82,39,2.1,洋葱土豆条,46.8,7.8,0.98,1.76,0.9,indent_details_13,0.8190000000000001,0.0009999999999998899,False,2024-12-05 11:30:05,3,15.84,1,,,,,0,0,无,897.75,89.52,46.38,39.05,8.04,indent_2,2024-12-05,11,3,12,lunch
733560,125137,26_118043002886295552,1.08,24,4.5,干菜肉,84.0,2.4,4.8,6.0,0.48,indent_details_13,1.08,0.0,False,2024-12-05 11:30:05,3,15.84,1,,,,,0,0,无,897.75,89.52,46.38,39.05,8.04,indent_2,2024-12-05,11,3,12,lunch
733561,125137,26_64049736054870016,0.95,38,2.5,雪菜山药,45.6,6.38,1.33,1.98,0.91,indent_details_13,0.95,0.0,False,2024-12-05 11:30:05,3,15.84,1,,,,,0,0,无,897.75,89.52,46.38,39.05,8.04,indent_2,2024-12-05,11,3,12,lunch
733562,125137,26_316626636449648640,1.88,67,2.8,干锅花菜,30.15,3.35,1.34,1.34,1.34,indent_details_13,1.876,0.0040000000000000036,False,2024-12-05 11:30:05,3,15.84,1,,,,,0,0,无,897.75,89.52,46.38,39.05,8.04,indent_2,2024-12-05,11,3,12,lunch
733563,125137,26_52095219390353408,3.5,70,5.0,红烧大排,175.0,3.5,14.0,10.5,0.0,indent_details_13,3.5,0.0,False,2024-12-05 11:30:05,3,15.84,1,,,,,0,0,无,897.75,89.52,46.38,39.05,8.04,indent_2,2024-12-05,11,3,12,lunch
733564,125137,26_328596926113124352,3.32,51,6.5,杏鲍菇牛肉粒,112.2,4.08,12.75,5.1,1.02,indent_details_13,3.315,0.004999999999999893,False,2024-12-05 11:30:05,3,15.84,1,,,,,0,0,无,897.75,89.52,46.38,39.05,8.04,indent_2,2024-12-05,11,3,12,lunch
733565,125137,26_54619665208578048,0.8,19,4.2,千张结烧肉,47.5,1.9,2.85,3.42,0.38,indent_details_13,0.7979999999999999,0.002000000000000113,False,2024-12-05 11:30:05,3,15.84,1,,,,,0,0,无,897.75,89.52,46.38,39.05,8.04,indent_2,2024-12-05,11,3,12,lunch
733566,125138,26_47379061760200704,0.64,230,0.28,米饭,299.0,64.86,6.21,0.69,0.92,indent_details_13,0.644,0.0040000000000000036,False,2024-12-05 11:30:13,3,9.76,1,,,,,0,0,无,765.9,91.08,36.51,29.9,5.6,indent_2,2024-12-05,11,3,12,lunch
733567,125138,26_318080633790402560,3.14,64,4.9,雪菜目鱼花,76.8,5.12,9.6,3.2,1.28,indent_details_13,3.136,0.0040000000000000036,False,2024-12-05 11:30:13,3,9.76,1,,,,,0,0,无,765.9,91.08,36.51,29.9,5.6,indent_2,2024-12-05,11,3,12,lunch
733568,125138,26_54619665208578048,2.94,70,4.2,千张结烧肉,175.0,7.0,10.5,12.6,1.4,indent_details_13,2.94,0.0,False,2024-12-05 11:30:13,3,9.76,1,,,,,0,0,无,765.9,91.08,36.51,29.9,5.6,indent_2,2024-12-05,11,3,12,lunch
733569,125138,26_118043002886295552,2.03,45,4.5,干菜肉,157.5,4.5,9.0,11.25,0.9,indent_details_13,2.025,0.004999999999999893,False,2024-12-05 11:30:13,3,9.76,1,,,,,0,0,无,765.9,91.08,36.51,29.9,5.6,indent_2,2024-12-05,11,3,12,lunch
733570,125138,26_326412536503209984,1.01,48,2.1,洋葱土豆条,57.6,9.6,1.2,2.16,1.1,indent_details_13,1.008,0.0020000000000000018,False,2024-12-05 11:30:13,3,9.76,1,,,,,0,0,无,765.9,91.08,36.51,29.9,5.6,indent_2,2024-12-05,11,3,12,lunch
733571,125139,26_47379061760200704,0.55,195,0.28,米饭,253.5,54.99,5.27,0.58,0.78,indent_details_13,0.546,0.0040000000000000036,False,2024-12-05 11:30:17,3,13.8,1,,,,,0,0,无,883.84,108.16,36.5,33.95,10.27,indent_2,2024-12-05,11,3,12,lunch
733572,125139,26_62231607637053440,0.86,39,2.2,素烧鹅,58.5,7.8,1.95,2.34,0.78,indent_details_13,0.8580000000000001,0.0019999999999998908,False,2024-12-05 11:30:17,3,13.8,1,,,,,0,0,无,883.84,108.16,36.5,33.95,10.27,indent_2,2024-12-05,11,3,12,lunch
