indent_details_id,indent_id,dish_serial,total_price,weight,unit_price,dish_name,calories,carbohydrates,protein,fat,fiber,_source_sheet,price_check,price_error,price_abnormal
64430,11847,26_56427216719974400,2.15,33,6.5,椒盐带鱼,49.5,1.65,5.94,2.31,0.0,indent_details_1,2.145,0.004999999999999893,False
64431,11848,26_63684984489250816,0.35,25,1.4,水波蛋,35.75,0.25,3.25,2.5,0.0,indent_details_1,0.35,0.0,False
64432,11848,26_57153219285094400,1.24,33,3.75,宫保鸡丁,54.78,2.64,3.96,2.97,0.33,indent_details_1,1.2375,0.0024999999999999467,False
64433,11848,26_49550527234707456,0.9,22,4.1,葱油鸡,44.0,0.44,4.4,2.64,0.0,indent_details_1,0.9019999999999999,0.0019999999999998908,False
64434,11848,26_52095219390353408,3.69,71,5.2,大排,177.5,3.55,14.2,10.65,0.0,indent_details_1,3.6919999999999997,0.0019999999999997797,False
64435,11848,26_66575384572989440,0.76,18,4.2,虎皮蛋烧肉,45.0,1.8,2.7,3.24,0.18,indent_details_1,0.7560000000000001,0.0039999999999998925,False
64436,11848,26_47379061760200704,0.28,127,0.22,米饭,165.1,35.81,3.43,0.38,0.51,indent_details_1,0.27940000000000004,0.0005999999999999894,False
64437,11848,26_60788188049969152,0.24,11,2.2,青椒田藕,13.2,2.46,0.39,0.31,0.46,indent_details_1,0.24200000000000002,0.0020000000000000295,False
64438,11848,26_56076628970835968,1.49,31,4.8,青瓜付竹肉片,55.8,4.65,3.72,2.48,0.93,indent_details_1,1.4879999999999998,0.002000000000000224,False
64439,11848,26_56427216719974400,1.04,16,6.5,椒盐带鱼,24.0,0.8,2.88,1.12,0.0,indent_details_1,1.04,0.0,False
64440,11848,26_53533575408128000,1.89,27,7.0,盐水虾,26.73,0.0,6.48,0.08,0.0,indent_details_1,1.89,0.0,False
64441,11849,26_66578080193449984,0.95,43,2.2,木耳花菜,11.61,2.15,0.86,0.0,0.86,indent_details_1,0.9460000000000001,0.0039999999999998925,False
64442,11849,26_67309121245941760,0.46,17,2.7,雪菜毛豆子,20.4,2.04,1.36,0.85,0.51,indent_details_1,0.4590000000000001,0.0009999999999999454,False
64443,11849,26_53896969558560768,0.73,29,2.5,家常豆腐,33.64,1.25,3.54,1.77,0.17,indent_details_1,0.725,0.0050000000000000044,False
64444,11849,26_48461646162694144,1.49,48,3.1,油豆腐烧肉,105.6,3.84,5.76,7.2,0.96,indent_details_1,1.4880000000000002,0.0019999999999997797,False
64445,11849,26_53533575408128000,1.96,28,7.0,盐水虾,27.72,0.0,6.72,0.08,0.0,indent_details_1,1.96,0.0,False
64446,11849,26_47379061760200704,0.22,100,0.22,米饭,130.0,28.2,2.7,0.3,0.4,indent_details_1,0.22,0.0,False
64447,11849,26_66575384572989440,1.26,30,4.2,虎皮蛋烧肉,75.0,3.0,4.5,5.4,0.3,indent_details_1,1.26,0.0,False
64448,11850,26_53896969558560768,2.65,106,2.5,家常豆腐,122.96,4.56,12.93,6.47,0.64,indent_details_1,2.65,0.0,False
64449,11850,26_66575384572989440,5.38,128,4.2,虎皮蛋烧肉,320.0,12.8,19.2,23.04,1.28,indent_details_1,5.376,0.0039999999999995595,False
64450,11850,26_47377396340494336,1.47,105,1.4,三色绿豆芽,47.25,7.14,3.36,1.58,1.99,indent_details_1,1.47,0.0,False
64451,11850,26_64407596181884928,2.01,67,3.2,葱油金针菇,23.45,4.02,1.34,0.67,1.34,indent_details_1,2.144,0.13400000000000034,True
64452,11850,26_47379061760200704,0.76,344,0.22,米饭,447.2,97.01,9.29,1.03,1.38,indent_details_1,0.7568,0.0031999999999999806,False
64453,11851,26_56427216719974400,2.28,35,6.5,椒盐带鱼,52.5,1.75,6.3,2.45,0.0,indent_details_1,2.275,0.004999999999999893,False
64454,11851,26_66575384572989440,1.72,41,4.2,虎皮蛋烧肉,102.5,4.1,6.15,7.38,0.41,indent_details_1,1.7220000000000002,0.002000000000000224,False
64455,11851,26_47379061760200704,0.42,193,0.22,米饭,250.9,54.43,5.21,0.58,0.77,indent_details_1,0.42460000000000003,0.0046000000000000485,False
64456,11851,26_57153219285094400,2.78,74,3.75,宫保鸡丁,122.84,5.92,8.88,6.66,0.74,indent_details_1,2.775,0.004999999999999893,False
64457,11851,26_63683371284434944,1.39,59,2.35,青韭南瓜丝,57.82,7.49,1.89,2.65,1.65,indent_details_1,1.3865,0.0034999999999998366,False
64458,11852,26_63683371284434944,0.47,20,2.35,青韭南瓜丝,19.6,2.54,0.64,0.9,0.56,indent_details_1,0.47,0.0,False
64459,11852,26_53896969558560768,0.78,31,2.5,家常豆腐,35.96,1.33,3.78,1.89,0.19,indent_details_1,0.775,0.0050000000000000044,False
64460,11852,26_57153219285094400,3.08,82,3.75,宫保鸡丁,136.12,6.56,9.84,7.38,0.82,indent_details_1,3.075,0.004999999999999893,False
64461,11852,26_52095219390353408,2.76,53,5.2,大排,132.5,2.65,10.6,7.95,0.0,indent_details_1,2.7560000000000002,0.0039999999999995595,False
64462,11852,26_66572251184631808,1.76,37,4.75,花椒鸭,92.5,1.85,7.4,5.55,0.37,indent_details_1,1.7575,0.0024999999999999467,False
64463,11852,26_66575384572989440,0.38,9,4.2,虎皮蛋烧肉,22.5,0.9,1.35,1.62,0.09,indent_details_1,0.37800000000000006,0.0019999999999999463,False
64464,11852,26_47379061760200704,0.4,180,0.22,米饭,234.0,50.76,4.86,0.54,0.72,indent_details_1,0.396,0.0040000000000000036,False
64465,11852,26_66578080193449984,1.45,66,2.2,木耳花菜,17.82,3.3,1.32,0.0,1.32,indent_details_1,1.4520000000000002,0.002000000000000224,False
64466,11852,26_67309121245941760,0.68,25,2.7,雪菜毛豆子,30.0,3.0,2.0,1.25,0.75,indent_details_1,0.675,0.0050000000000000044,False
64467,11852,26_60788188049969152,0.62,28,2.2,青椒田藕,33.6,6.27,0.98,0.78,1.18,indent_details_1,0.6160000000000001,0.0039999999999998925,False
64468,11852,26_56076628970835968,2.45,51,4.8,青瓜付竹肉片,91.8,7.65,6.12,4.08,1.53,indent_details_1,2.448,0.002000000000000224,False
64469,11852,26_48461646162694144,1.3,42,3.1,油豆腐烧肉,92.4,3.36,5.04,6.3,0.84,indent_details_1,1.3020000000000003,0.002000000000000224,False
64470,11853,26_66578080193449984,1.06,48,2.2,木耳花菜,12.96,2.4,0.96,0.0,0.96,indent_details_1,1.056,0.0040000000000000036,False
64471,11853,26_67309121245941760,0.84,31,2.7,雪菜毛豆子,37.2,3.72,2.48,1.55,0.93,indent_details_1,0.8370000000000001,0.0029999999999998916,False
64472,11853,26_53896969558560768,0.45,18,2.5,家常豆腐,20.88,0.77,2.2,1.1,0.11,indent_details_1,0.45,0.0,False
64473,11853,26_60788188049969152,0.53,24,2.2,青椒田藕,28.8,5.38,0.84,0.67,1.01,indent_details_1,0.528,0.0020000000000000018,False
64474,11853,26_48461646162694144,1.05,34,3.1,油豆腐烧肉,74.8,2.72,4.08,5.1,0.68,indent_details_1,1.054,0.0040000000000000036,False
64475,11853,26_47379061760200704,0.2,93,0.22,米饭,120.9,26.23,2.51,0.28,0.37,indent_details_1,0.2046,0.004599999999999993,False
64476,11853,26_66572251184631808,2.09,44,4.75,花椒鸭,110.0,2.2,8.8,6.6,0.44,indent_details_1,2.09,0.0,False
64477,11853,26_52095219390353408,2.08,40,5.2,大排,100.0,2.0,8.0,6.0,0.0,indent_details_1,2.08,0.0,False
64478,11853,26_56076628970835968,4.94,103,4.8,青瓜付竹肉片,185.4,15.45,12.36,8.24,3.09,indent_details_1,4.944,0.0039999999999995595,False
64479,11853,26_64407596181884928,1.11,37,3.2,葱油金针菇,12.95,2.22,0.74,0.37,0.74,indent_details_1,1.1840000000000002,0.07400000000000007,True
64480,11854,26_63684984489250816,2.25,161,1.4,水波蛋,230.23,1.61,20.93,16.1,0.0,indent_details_1,2.2539999999999996,0.0039999999999995595,False
64481,11854,26_64407596181884928,1.95,65,3.2,葱油金针菇,22.75,3.9,1.3,0.65,1.3,indent_details_1,2.08,0.13000000000000012,True
64482,11854,26_57153219285094400,4.09,109,3.75,宫保鸡丁,180.94,8.72,13.08,9.81,1.09,indent_details_1,4.0875,0.0024999999999995026,False
64483,11854,26_49550527234707456,3.65,89,4.1,葱油鸡,178.0,1.78,17.8,10.68,0.0,indent_details_1,3.6489999999999996,0.001000000000000334,False
64484,11854,26_47379061760200704,0.66,302,0.22,米饭,392.6,85.16,8.15,0.91,1.21,indent_details_1,0.6644,0.0043999999999999595,False
64485,11855,26_61143330393821184,1.54,77,2.0,木耳娃娃菜,19.25,3.08,0.77,0.0,0.77,indent_details_1,1.54,0.0,False
64486,11855,26_53896969558560768,0.33,13,2.5,家常豆腐,15.08,0.56,1.59,0.79,0.08,indent_details_1,0.325,0.0050000000000000044,False
64487,11855,26_60788188049969152,0.35,16,2.2,青椒田藕,19.2,3.58,0.56,0.45,0.67,indent_details_1,0.35200000000000004,0.0020000000000000573,False
64488,11855,26_56427216719974400,2.73,42,6.5,椒盐带鱼,63.0,2.1,7.56,2.94,0.0,indent_details_1,2.73,0.0,False
64489,11855,26_53533575408128000,3.64,52,7.0,盐水虾,51.48,0.0,12.48,0.16,0.0,indent_details_1,3.64,0.0,False
64490,11855,26_47379061760200704,0.19,86,0.22,米饭,111.8,24.25,2.32,0.26,0.34,indent_details_1,0.1892,0.0007999999999999952,False
64491,11856,26_66578080193449984,1.41,64,2.2,木耳花菜,17.28,3.2,1.28,0.0,1.28,indent_details_1,1.4080000000000001,0.0019999999999997797,False
64492,11856,26_67309121245941760,0.97,36,2.7,雪菜毛豆子,43.2,4.32,2.88,1.8,1.08,indent_details_1,0.972,0.0020000000000000018,False
64493,11856,26_53896969558560768,1.35,54,2.5,家常豆腐,62.64,2.32,6.59,3.29,0.32,indent_details_1,1.35,0.0,False
64494,11856,26_56427216719974400,1.24,19,6.5,椒盐带鱼,28.5,0.95,3.42,1.33,0.0,indent_details_1,1.235,0.004999999999999893,False
64495,11856,26_48461646162694144,2.48,80,3.1,油豆腐烧肉,176.0,6.4,9.6,12.0,1.6,indent_details_1,2.48,0.0,False
64496,11856,26_66575384572989440,3.78,90,4.2,虎皮蛋烧肉,225.0,9.0,13.5,16.2,0.9,indent_details_1,3.78,0.0,False
64497,11856,26_47379061760200704,0.49,224,0.22,米饭,291.2,63.17,6.05,0.67,0.9,indent_details_1,0.4928,0.0028000000000000247,False
64498,11857,26_47377396340494336,0.35,25,1.4,三色绿豆芽,11.25,1.7,0.8,0.38,0.47,indent_details_1,0.35,0.0,False
64499,11857,26_53896969558560768,0.9,36,2.5,家常豆腐,41.76,1.55,4.39,2.2,0.22,indent_details_1,0.9,0.0,False
64500,11857,26_52095219390353408,3.9,75,5.2,大排,187.5,3.75,15.0,11.25,0.0,indent_details_1,3.9,0.0,False
64501,11857,26_47379061760200704,0.32,146,0.22,米饭,189.8,41.17,3.94,0.44,0.58,indent_details_1,0.3212,0.0011999999999999789,False
64502,11857,26_64407596181884928,0.99,33,3.2,葱油金针菇,11.55,1.98,0.66,0.33,0.66,indent_details_1,1.056,0.06600000000000006,True
64503,11858,26_47377396340494336,0.43,31,1.4,三色绿豆芽,13.95,2.11,0.99,0.46,0.59,indent_details_1,0.434,0.0040000000000000036,False
64504,11858,26_63683371284434944,0.85,36,2.35,青韭南瓜丝,35.28,4.57,1.15,1.62,1.01,indent_details_1,0.8460000000000001,0.0039999999999998925,False
64505,11858,26_53896969558560768,0.57,23,2.5,家常豆腐,26.68,0.99,2.81,1.4,0.14,indent_details_1,0.575,0.0050000000000000044,False
64506,11858,26_64407596181884928,0.39,13,3.2,葱油金针菇,4.55,0.78,0.26,0.13,0.26,indent_details_1,0.41600000000000004,0.026000000000000023,False
64507,11858,26_57153219285094400,3.9,104,3.75,宫保鸡丁,172.64,8.32,12.48,9.36,1.04,indent_details_1,3.9,0.0,False
64508,11858,26_66572251184631808,3.04,64,4.75,花椒鸭,160.0,3.2,12.8,9.6,0.64,indent_details_1,3.04,0.0,False
64509,11858,26_53533575408128000,4.27,61,7.0,盐水虾,60.39,0.0,14.64,0.18,0.0,indent_details_1,4.27,0.0,False
64510,11858,26_56427216719974400,1.76,27,6.5,椒盐带鱼,40.5,1.35,4.86,1.89,0.0,indent_details_1,1.755,0.0050000000000001155,False
64511,11858,26_47379061760200704,0.42,192,0.22,米饭,249.6,54.14,5.18,0.58,0.77,indent_details_1,0.4224,0.0024000000000000132,False
64512,11859,26_66578080193449984,1.52,69,2.2,木耳花菜,18.63,3.45,1.38,0.0,1.38,indent_details_1,1.518,0.0020000000000000018,False
64513,11859,26_61143330393821184,0.92,46,2.0,木耳娃娃菜,11.5,1.84,0.46,0.0,0.46,indent_details_1,0.92,0.0,False
64514,11859,26_66575384572989440,3.02,72,4.2,虎皮蛋烧肉,180.0,7.2,10.8,12.96,0.72,indent_details_1,3.0240000000000005,0.004000000000000448,False
64515,11859,26_47379061760200704,0.5,228,0.22,米饭,296.4,64.3,6.16,0.68,0.91,indent_details_1,0.5016,0.0016000000000000458,False
64516,11859,26_63684984489250816,2.27,162,1.4,水波蛋,231.66,1.62,21.06,16.2,0.0,indent_details_1,2.268,0.002000000000000224,False
64517,11859,26_57153219285094400,4.31,115,3.75,宫保鸡丁,190.9,9.2,13.8,10.35,1.15,indent_details_1,4.3125,0.002500000000000391,False
64518,11860,26_57153219285094400,2.96,79,3.75,宫保鸡丁,131.14,6.32,9.48,7.11,0.79,indent_details_1,2.9625,0.0024999999999999467,False
64519,11860,26_66572251184631808,4.7,99,4.75,花椒鸭,247.5,4.95,19.8,14.85,0.99,indent_details_1,4.7025,0.0024999999999995026,False
64520,11860,26_61143330393821184,1.18,59,2.0,木耳娃娃菜,14.75,2.36,0.59,0.0,0.59,indent_details_1,1.18,0.0,False
64521,11860,26_56427216719974400,3.84,59,6.5,椒盐带鱼,88.5,2.95,10.62,4.13,0.0,indent_details_1,3.835,0.004999999999999893,False
64522,11860,26_47379061760200704,0.4,184,0.22,米饭,239.2,51.89,4.97,0.55,0.74,indent_details_1,0.4048,0.004799999999999971,False
64523,11861,26_47377396340494336,0.27,19,1.4,三色绿豆芽,8.55,1.29,0.61,0.29,0.36,indent_details_1,0.26599999999999996,0.004000000000000059,False
64524,11861,26_63683371284434944,0.73,31,2.35,青韭南瓜丝,30.38,3.94,0.99,1.4,0.87,indent_details_1,0.7285,0.0014999999999999458,False
64525,11861,26_53896969558560768,1.35,54,2.5,家常豆腐,62.64,2.32,6.59,3.29,0.32,indent_details_1,1.35,0.0,False
64526,11861,26_66575384572989440,2.48,59,4.2,虎皮蛋烧肉,147.5,5.9,8.85,10.62,0.59,indent_details_1,2.478,0.0019999999999997797,False
64527,11861,26_47379061760200704,0.25,114,0.22,米饭,148.2,32.15,3.08,0.34,0.46,indent_details_1,0.2508,0.0008000000000000229,False
64528,11861,26_56427216719974400,2.08,32,6.5,椒盐带鱼,48.0,1.6,5.76,2.24,0.0,indent_details_1,2.08,0.0,False
64529,11861,26_60788188049969152,0.97,44,2.2,青椒田藕,52.8,9.86,1.54,1.23,1.85,indent_details_1,0.9680000000000001,0.0019999999999998908,False
64530,11862,26_53896969558560768,0.83,33,2.5,家常豆腐,38.28,1.42,4.03,2.01,0.2,indent_details_1,0.825,0.0050000000000000044,False
64531,11862,26_64407596181884928,1.68,56,3.2,葱油金针菇,19.6,3.36,1.12,0.56,1.12,indent_details_1,1.7920000000000003,0.11200000000000032,True
64532,11862,26_57153219285094400,2.55,68,3.75,宫保鸡丁,112.88,5.44,8.16,6.12,0.68,indent_details_1,2.55,0.0,False
64533,11862,26_49550527234707456,1.93,47,4.1,葱油鸡,94.0,0.94,9.4,5.64,0.0,indent_details_1,1.9269999999999998,0.0030000000000001137,False
64534,11862,26_66575384572989440,1.13,27,4.2,虎皮蛋烧肉,67.5,2.7,4.05,4.86,0.27,indent_details_1,1.1340000000000001,0.004000000000000226,False
64535,11862,26_47379061760200704,0.43,195,0.22,米饭,253.5,54.99,5.27,0.58,0.78,indent_details_1,0.429,0.0010000000000000009,False
64536,11863,26_47377396340494336,0.53,38,1.4,三色绿豆芽,17.1,2.58,1.22,0.57,0.72,indent_details_1,0.5319999999999999,0.0019999999999998908,False
64537,11863,26_63684984489250816,1.92,137,1.4,水波蛋,195.91,1.37,17.81,13.7,0.0,indent_details_1,1.918,0.0020000000000000018,False
64538,11863,26_57153219285094400,1.88,50,3.75,宫保鸡丁,83.0,4.0,6.0,4.5,0.5,indent_details_1,1.875,0.004999999999999893,False
64539,11863,26_67309121245941760,1.46,54,2.7,雪菜毛豆子,64.8,6.48,4.32,2.7,1.62,indent_details_1,1.4580000000000002,0.0019999999999997797,False
64540,11863,26_53533575408128000,8.4,120,7.0,盐水虾,118.8,0.0,28.8,0.36,0.0,indent_details_1,8.4,0.0,False
64541,11863,26_47379061760200704,0.53,242,0.22,米饭,314.6,68.24,6.53,0.73,0.97,indent_details_1,0.5324,0.0023999999999999577,False
64542,11864,26_47377396340494336,0.43,31,1.4,三色绿豆芽,13.95,2.11,0.99,0.46,0.59,indent_details_1,0.434,0.0040000000000000036,False
64543,11864,26_63684984489250816,1.2,86,1.4,水波蛋,122.98,0.86,11.18,8.6,0.0,indent_details_1,1.204,0.0040000000000000036,False
64544,11864,26_57153219285094400,2.51,67,3.75,宫保鸡丁,111.22,5.36,8.04,6.03,0.67,indent_details_1,2.5125,0.002500000000000391,False
64545,11864,26_52095219390353408,3.43,66,5.2,大排,165.0,3.3,13.2,9.9,0.0,indent_details_1,3.432,0.0019999999999997797,False
64546,11864,26_56076628970835968,3.02,63,4.8,青瓜付竹肉片,113.4,9.45,7.56,5.04,1.89,indent_details_1,3.0239999999999996,0.0039999999999995595,False
64547,11864,26_66575384572989440,1.18,28,4.2,虎皮蛋烧肉,70.0,2.8,4.2,5.04,0.28,indent_details_1,1.1760000000000002,0.0039999999999997815,False
64548,11864,26_47379061760200704,0.39,175,0.22,米饭,227.5,49.35,4.73,0.53,0.7,indent_details_1,0.385,0.0050000000000000044,False
64549,11865,26_47377396340494336,0.87,62,1.4,三色绿豆芽,27.9,4.22,1.98,0.93,1.18,indent_details_1,0.868,0.0020000000000000018,False
64550,11865,26_64407596181884928,1.89,63,3.2,葱油金针菇,22.05,3.78,1.26,0.63,1.26,indent_details_1,2.016,0.1260000000000001,True
64551,11865,26_52095219390353408,3.02,58,5.2,大排,145.0,2.9,11.6,8.7,0.0,indent_details_1,3.016,0.0040000000000000036,False
64552,11865,26_56427216719974400,3.77,58,6.5,椒盐带鱼,87.0,2.9,10.44,4.06,0.0,indent_details_1,3.77,0.0,False
64553,11866,26_67309121245941760,3.48,129,2.7,雪菜毛豆子,154.8,15.48,10.32,6.45,3.87,indent_details_1,3.483,0.0030000000000001137,False
64554,11866,26_61143330393821184,3.2,160,2.0,木耳娃娃菜,40.0,6.4,1.6,0.0,1.6,indent_details_1,3.2,0.0,False
64555,11866,26_53533575408128000,10.99,157,7.0,盐水虾,155.43,0.0,37.68,0.47,0.0,indent_details_1,10.99,0.0,False
64556,11866,26_47379061760200704,0.58,264,0.22,米饭,343.2,74.45,7.13,0.79,1.06,indent_details_1,0.5808,0.0008000000000000229,False
64557,11867,26_47377396340494336,0.52,37,1.4,三色绿豆芽,16.65,2.52,1.18,0.55,0.7,indent_details_1,0.518,0.0020000000000000018,False
64558,11867,26_64407596181884928,0.51,17,3.2,葱油金针菇,5.95,1.02,0.34,0.17,0.34,indent_details_1,0.544,0.03400000000000003,False
64559,11867,26_57153219285094400,1.43,38,3.75,宫保鸡丁,63.08,3.04,4.56,3.42,0.38,indent_details_1,1.425,0.004999999999999893,False
64560,11867,26_53896969558560768,0.9,36,2.5,家常豆腐,41.76,1.55,4.39,2.2,0.22,indent_details_1,0.9,0.0,False
64561,11867,26_56427216719974400,2.34,36,6.5,椒盐带鱼,54.0,1.8,6.48,2.52,0.0,indent_details_1,2.34,0.0,False
64562,11867,26_66575384572989440,1.22,29,4.2,虎皮蛋烧肉,72.5,2.9,4.35,5.22,0.29,indent_details_1,1.2180000000000002,0.0019999999999997797,False
64563,11867,26_47379061760200704,0.25,114,0.22,米饭,148.2,32.15,3.08,0.34,0.46,indent_details_1,0.2508,0.0008000000000000229,False
64564,11867,26_66575384572989440,0.76,18,4.2,虎皮蛋烧肉,45.0,1.8,2.7,3.24,0.18,indent_details_1,0.7560000000000001,0.0039999999999998925,False
64565,11868,26_47377396340494336,0.81,58,1.4,三色绿豆芽,26.1,3.94,1.86,0.87,1.1,indent_details_1,0.8119999999999998,0.0019999999999997797,False
64566,11868,26_63684984489250816,1.11,79,1.4,水波蛋,112.97,0.79,10.27,7.9,0.0,indent_details_1,1.1059999999999999,0.004000000000000226,False
64567,11868,26_64407596181884928,1.5,50,3.2,葱油金针菇,17.5,3.0,1.0,0.5,1.0,indent_details_1,1.6,0.10000000000000009,True
64568,11868,26_47379061760200704,0.19,85,0.22,米饭,110.5,23.97,2.29,0.26,0.34,indent_details_1,0.187,0.0030000000000000027,False
64569,11868,26_56427216719974400,0.91,14,6.5,椒盐带鱼,21.0,0.7,2.52,0.98,0.0,indent_details_1,0.91,0.0,False
64570,11868,26_53533575408128000,3.01,43,7.0,盐水虾,42.57,0.0,10.32,0.13,0.0,indent_details_1,3.01,0.0,False
64571,11869,26_47377396340494336,0.67,48,1.4,三色绿豆芽,21.6,3.26,1.54,0.72,0.91,indent_details_1,0.6719999999999999,0.0019999999999998908,False
64572,11869,26_63684984489250816,2.18,156,1.4,水波蛋,223.08,1.56,20.28,15.6,0.0,indent_details_1,2.1839999999999997,0.0039999999999995595,False
64573,11869,26_53896969558560768,1.1,44,2.5,家常豆腐,51.04,1.89,5.37,2.68,0.26,indent_details_1,1.1,0.0,False
64574,11869,26_64407596181884928,1.02,34,3.2,葱油金针菇,11.9,2.04,0.68,0.34,0.68,indent_details_1,1.088,0.06800000000000006,True
64575,11869,26_49550527234707456,4.14,101,4.1,葱油鸡,202.0,2.02,20.2,12.12,0.0,indent_details_1,4.141,0.001000000000000334,False
64576,11869,26_66572251184631808,2.57,54,4.75,花椒鸭,135.0,2.7,10.8,8.1,0.54,indent_details_1,2.565,0.004999999999999893,False
64577,11869,26_53533575408128000,5.46,78,7.0,盐水虾,77.22,0.0,18.72,0.23,0.0,indent_details_1,5.46,0.0,False
64578,11870,26_66578080193449984,1.39,63,2.2,木耳花菜,17.01,3.15,1.26,0.0,1.26,indent_details_1,1.3860000000000001,0.0039999999999997815,False
64579,11870,26_53896969558560768,0.85,34,2.5,家常豆腐,39.44,1.46,4.15,2.07,0.2,indent_details_1,0.85,0.0,False
64580,11870,26_60788188049969152,1.06,48,2.2,青椒田藕,57.6,10.75,1.68,1.34,2.02,indent_details_1,1.056,0.0040000000000000036,False
64581,11870,26_56076628970835968,2.64,55,4.8,青瓜付竹肉片,99.0,8.25,6.6,4.4,1.65,indent_details_1,2.64,0.0,False
64582,11870,26_53533575408128000,4.06,58,7.0,盐水虾,57.42,0.0,13.92,0.17,0.0,indent_details_1,4.06,0.0,False
64583,11870,26_66575384572989440,1.55,37,4.2,虎皮蛋烧肉,92.5,3.7,5.55,6.66,0.37,indent_details_1,1.554,0.0040000000000000036,False
64584,11870,26_47379061760200704,0.22,100,0.22,米饭,130.0,28.2,2.7,0.3,0.4,indent_details_1,0.22,0.0,False
64585,11871,26_64407596181884928,1.74,58,3.2,葱油金针菇,20.3,3.48,1.16,0.58,1.16,indent_details_1,1.8560000000000003,0.11600000000000033,True
64586,11871,26_49550527234707456,4.26,104,4.1,葱油鸡,208.0,2.08,20.8,12.48,0.0,indent_details_1,4.263999999999999,0.0039999999999995595,False
64587,11871,26_66572251184631808,4.85,102,4.75,花椒鸭,255.0,5.1,20.4,15.3,1.02,indent_details_1,4.845,0.004999999999999893,False
64588,11871,26_56076628970835968,4.99,104,4.8,青瓜付竹肉片,187.2,15.6,12.48,8.32,3.12,indent_details_1,4.992,0.0019999999999997797,False
64589,11872,26_47377396340494336,0.42,30,1.4,三色绿豆芽,13.5,2.04,0.96,0.45,0.57,indent_details_1,0.42,0.0,False
64590,11872,26_63684984489250816,1.74,124,1.4,水波蛋,177.32,1.24,16.12,12.4,0.0,indent_details_1,1.736,0.0040000000000000036,False
64591,11872,26_53896969558560768,1.05,42,2.5,家常豆腐,48.72,1.81,5.12,2.56,0.25,indent_details_1,1.05,0.0,False
64592,11872,26_57153219285094400,1.95,52,3.75,宫保鸡丁,86.32,4.16,6.24,4.68,0.52,indent_details_1,1.95,0.0,False
64593,11872,26_52095219390353408,3.22,62,5.2,大排,155.0,3.1,12.4,9.3,0.0,indent_details_1,3.224,0.0040000000000000036,False
64594,11872,26_66575384572989440,1.93,46,4.2,虎皮蛋烧肉,115.0,4.6,6.9,8.28,0.46,indent_details_1,1.9320000000000002,0.002000000000000224,False
64595,11872,26_47379061760200704,0.6,271,0.22,米饭,352.3,76.42,7.32,0.81,1.08,indent_details_1,0.5962,0.0038000000000000256,False
64596,11873,26_67309121245941760,0.84,31,2.7,雪菜毛豆子,37.2,3.72,2.48,1.55,0.93,indent_details_1,0.8370000000000001,0.0029999999999998916,False
64597,11873,26_61143330393821184,1.14,57,2.0,木耳娃娃菜,14.25,2.28,0.57,0.0,0.57,indent_details_1,1.14,0.0,False
64598,11873,26_53896969558560768,0.38,15,2.5,家常豆腐,17.4,0.64,1.83,0.91,0.09,indent_details_1,0.375,0.0050000000000000044,False
64599,11873,26_60788188049969152,0.88,40,2.2,青椒田藕,48.0,8.96,1.4,1.12,1.68,indent_details_1,0.88,0.0,False
64600,11873,26_56427216719974400,5.79,89,6.5,椒盐带鱼,133.5,4.45,16.02,6.23,0.0,indent_details_1,5.785,0.004999999999999893,False
64601,11873,26_53533575408128000,2.94,42,7.0,盐水虾,41.58,0.0,10.08,0.13,0.0,indent_details_1,2.94,0.0,False
64602,11873,26_66575384572989440,1.47,35,4.2,虎皮蛋烧肉,87.5,3.5,5.25,6.3,0.35,indent_details_1,1.47,0.0,False
64603,11873,26_47379061760200704,0.24,109,0.22,米饭,141.7,30.74,2.94,0.33,0.44,indent_details_1,0.2398,0.00019999999999997797,False
64604,11874,26_64407596181884928,2.58,86,3.2,葱油金针菇,30.1,5.16,1.72,0.86,1.72,indent_details_1,2.752,0.1719999999999997,True
64605,11874,26_66572251184631808,3.85,81,4.75,花椒鸭,202.5,4.05,16.2,12.15,0.81,indent_details_1,3.8475,0.0024999999999999467,False
64606,11874,26_56427216719974400,2.99,46,6.5,椒盐带鱼,69.0,2.3,8.28,3.22,0.0,indent_details_1,2.99,0.0,False
64607,11874,26_54260617820901376,0.95,68,1.4,小青菜,10.2,1.84,1.02,0.14,0.75,indent_details_1,0.9519999999999998,0.0019999999999998908,False
64608,11874,26_47379061760200704,0.13,60,0.22,米饭,78.0,16.92,1.62,0.18,0.24,indent_details_1,0.132,0.0020000000000000018,False
64609,11875,26_66578080193449984,1.28,58,2.2,木耳花菜,15.66,2.9,1.16,0.0,1.16,indent_details_1,1.276,0.0040000000000000036,False
64610,11875,26_61143330393821184,0.66,33,2.0,木耳娃娃菜,8.25,1.32,0.33,0.0,0.33,indent_details_1,0.66,0.0,False
64611,11875,26_53896969558560768,0.78,31,2.5,家常豆腐,35.96,1.33,3.78,1.89,0.19,indent_details_1,0.775,0.0050000000000000044,False
64612,11875,26_60788188049969152,0.77,35,2.2,青椒田藕,42.0,7.84,1.22,0.98,1.47,indent_details_1,0.77,0.0,False
64613,11875,26_66575384572989440,2.73,65,4.2,虎皮蛋烧肉,162.5,6.5,9.75,11.7,0.65,indent_details_1,2.73,0.0,False
64614,11875,26_63684984489250816,2.45,175,1.4,水波蛋,250.25,1.75,22.75,17.5,0.0,indent_details_1,2.4499999999999997,4.440892098500626e-16,False
