indent_id,dish_set
8511,油豆腐烧肉|米饭|芹菜香干|葱油扇贝|虎皮青椒/雪菜毛豆|香菇鸡块
8512,米饭|糖醋里脊|茭白肉丝小炒|虎皮青椒/雪菜毛豆|黄豆猪脚
8513,油豆腐烧肉|白菜油付|米饭|糖醋里脊|花菜|青韭南瓜丝
8514,油豆腐烧肉|米饭|茭白肉丝小炒|虎皮青椒/雪菜毛豆|香菇肉丝
8515,米饭|糖醋里脊|茭白肉丝小炒|虎皮青椒/雪菜毛豆|香菇肉丝|黄豆猪脚
8516,油豆腐烧肉|米饭|芹菜香干|茭白肉丝小炒
8517,米饭|花菜|茭白肉丝小炒|虎皮青椒/雪菜毛豆|香菇鸡块|黄豆猪脚
8518,油豆腐烧肉|白菜油付|虎皮青椒/雪菜毛豆|香菇肉丝|黄豆猪脚
8519,米饭
852,卤肉|大排/春卷|小炒|米饭|酸辣藕丝/木耳莴笋
8520,三色绿豆芽|油豆腐烧肉|米饭|花菜|香菇肉丝|黄豆猪脚
8521,油豆腐烧肉|米饭|花菜|茭白肉丝小炒|香菇肉丝
8522,海带丝|白菜油付|米饭|葱油扇贝|虎皮青椒/雪菜毛豆|香菇肉丝
8523,米饭|糖醋里脊|茭白肉丝小炒|葱油扇贝|虎皮青椒/雪菜毛豆
8524,油豆腐烧肉|白菜油付|米饭|花菜|虎皮青椒/雪菜毛豆|香菇肉丝
8525,海带丝|米饭|葱油扇贝|虎皮青椒/雪菜毛豆|香菇肉丝
8526,海带丝|白菜油付|米饭|茭白肉丝小炒|虎皮青椒/雪菜毛豆|香菇肉丝
8527,米饭|糖醋里脊
8528,油豆腐烧肉|白菜油付|米饭|糖醋里脊|葱油扇贝
8529,油豆腐烧肉|海带丝|米饭|糖醋里脊|花菜|葱油扇贝|虎皮青椒/雪菜毛豆|香菇肉丝
853,卤肉|大排/春卷|清炒南瓜/豆芽|米饭|香酥鸭肉/椒盐虾
8530,海带丝|米饭|花菜|虎皮青椒/雪菜毛豆
8531,油豆腐烧肉|白菜油付|米饭|糖醋里脊|花菜|茭白肉丝小炒|虎皮青椒/雪菜毛豆
8532,油豆腐烧肉|米饭|花菜|茭白肉丝小炒
8533,千叶豆腐肉丝|白菜油付|米饭|虎皮青椒/雪菜毛豆
8534,油豆腐烧肉|海带丝|白菜油付|米饭|花菜|茭白肉丝小炒
8535,米饭|茭白肉丝小炒|葱油扇贝|虎皮青椒/雪菜毛豆|香菇肉丝|黄豆猪脚
8536,油豆腐烧肉|茭白肉丝小炒|葱油扇贝|虎皮青椒/雪菜毛豆
8537,米饭|糖醋里脊|红烧排骨|茭白肉丝小炒
8538,米饭|糖醋里脊|花菜
8539,油豆腐烧肉|米饭|茭白肉丝小炒|葱油扇贝
854,卤肉|大排/春卷|小炒|小黄鱼|米饭|酸辣藕丝/木耳莴笋
8540,海带丝|米饭|糖醋里脊|花菜|葱油扇贝|黄豆猪脚
8541,米饭|茭白肉丝小炒|虎皮青椒/雪菜毛豆|香菇肉丝|黄豆猪脚
8542,油豆腐烧肉|海带丝|米饭|茭白肉丝小炒|香菇肉丝
8543,油豆腐烧肉|米饭|花菜|虎皮青椒/雪菜毛豆
8544,米饭|糖醋里脊|花菜|茭白肉丝小炒|香菇肉丝|黄豆猪脚
8545,油豆腐烧肉|海带丝|米饭|茭白肉丝小炒|虎皮青椒/雪菜毛豆|香菇肉丝
8546,小青菜|米饭|葱油娃娃菜|西葫芦炒蛋|酱鸭|酸辣土豆丝|青椒水面筋|青椒藕片
8547,扎肉|木耳莴笋|米饭|葱油芋头/红烧萝卜
8548,扎肉|葱油娃娃菜|青椒藕片
8549,扎肉|木耳莴笋|米饭|葱油芋头/红烧萝卜
855,卤肉|米饭|虎皮尖椒/西葫芦炒蛋|酸辣藕丝/木耳莴笋
8550,大排|素烧鹅|葱油芋头/红烧萝卜|韭黄肉丝小炒
8551,扎肉|米饭|西葫芦炒蛋|韭黄肉丝小炒
8552,木耳莴笋|米饭|素烧鹅
8553,油爆虾|米饭|长江豆肉丝|青椒藕片
8554,扎肉|米饭|葱油芋头/红烧萝卜|西葫芦炒蛋|韭黄肉丝小炒
8555,米饭|葱油娃娃菜|长江豆肉丝
8556,大排|油爆虾|素烧鹅|葱油娃娃菜|长江豆肉丝|青椒藕片
8557,米饭|葱油芋头/红烧萝卜|葱油鸡
8558,米饭|葱油鸡|酱鸭|韭黄肉丝小炒
8559,木耳莴笋|油爆虾|油豆腐烧肉|米饭|素烧鹅|葱油芋头/红烧萝卜
856,米饭|虎皮尖椒/西葫芦炒蛋|酸辣藕丝/木耳莴笋|香酥鸭肉/椒盐虾
8560,小青菜|扎肉|米饭|葱油娃娃菜|葱油芋头/红烧萝卜|西葫芦炒蛋|韭黄肉丝小炒
8561,木耳莴笋|油豆腐烧肉|米饭|葱油娃娃菜|西葫芦炒蛋|青椒水面筋
8562,扎肉|油爆虾|油豆腐烧肉|米饭|葱油娃娃菜|西葫芦炒蛋|酱鸭|长江豆肉丝
8563,小青菜|木耳莴笋|米饭|素烧鹅|葱油芋头/红烧萝卜|酸辣土豆丝|青椒水面筋
8564,木耳莴笋|油爆虾|油豆腐烧肉|米饭|素烧鹅|葱油娃娃菜|西葫芦炒蛋|长江豆肉丝|青椒水面筋
8565,扎肉|木耳莴笋|油爆虾|米饭|素烧鹅|葱油芋头/红烧萝卜|酱鸭|长江豆肉丝|青椒水面筋|青椒藕片
8566,木耳莴笋|油爆虾|米饭|素烧鹅|葱油娃娃菜|葱油芋头/红烧萝卜|长江豆肉丝
8567,木耳莴笋|米饭|素烧鹅|葱油芋头/红烧萝卜|西葫芦炒蛋|酱鸭|青椒水面筋
8568,小青菜|木耳莴笋|油爆虾|米饭|葱油娃娃菜|西葫芦炒蛋|酱鸭|青椒水面筋|青椒藕片|韭黄肉丝小炒
8569,小青菜|扎肉|米饭|葱油娃娃菜|葱油芋头/红烧萝卜|西葫芦炒蛋
857,千叶豆腐肉丝|卤肉|大排/春卷|小炒|米饭|酸辣土豆丝|酸辣藕丝/木耳莴笋
8570,小青菜|油豆腐烧肉|米饭|葱油芋头/红烧萝卜|葱油鸡|西葫芦炒蛋|酱鸭|青椒水面筋
8571,米饭|葱油娃娃菜|葱油鸡|韭黄肉丝小炒
8572,大排|米饭|西葫芦炒蛋|长江豆肉丝|韭黄肉丝小炒
8573,大排|米饭|葱油芋头/红烧萝卜|韭黄肉丝小炒
8574,大排|扎肉
8575,米饭|素烧鹅|葱油娃娃菜|葱油芋头/红烧萝卜|酱鸭
8576,大排|米饭|葱油芋头/红烧萝卜|西葫芦炒蛋|长江豆肉丝
8577,木耳莴笋|油豆腐烧肉|米饭|葱油娃娃菜|葱油鸡
8578,扎肉|葱油鸡|西葫芦炒蛋|青椒藕片
8579,大排|小青菜|米饭|西葫芦炒蛋|韭黄肉丝小炒
858,千叶豆腐肉丝|卤肉|大排/春卷|小炒|清炒南瓜/豆芽|米饭|虎皮尖椒/西葫芦炒蛋|酸辣土豆丝|酸辣藕丝/木耳莴笋|香酥鸭肉/椒盐虾
8580,大排|小青菜|米饭|葱油芋头/红烧萝卜|青椒藕片
8581,油爆虾|油豆腐烧肉|米饭|葱油芋头/红烧萝卜|酸辣土豆丝|长江豆肉丝
8582,木耳莴笋|米饭|葱油芋头/红烧萝卜|西葫芦炒蛋
8583,米饭|葱油芋头/红烧萝卜|韭黄肉丝小炒
8584,大排|米饭|葱油娃娃菜|葱油芋头/红烧萝卜
8585,木耳莴笋|米饭|葱油芋头/红烧萝卜|葱油鸡|长江豆肉丝
8586,木耳莴笋|米饭|素烧鹅|葱油芋头/红烧萝卜|葱油鸡
8587,油豆腐烧肉|米饭|葱油芋头/红烧萝卜|葱油鸡|酸辣土豆丝|长江豆肉丝
8588,扎肉|米饭|葱油芋头/红烧萝卜|西葫芦炒蛋|青椒藕片
8589,小青菜|扎肉|米饭|葱油芋头/红烧萝卜|酱鸭|韭黄肉丝小炒
859,大排/春卷|小炒|清炒南瓜/豆芽
8590,米饭|素烧鹅|西葫芦炒蛋|酱鸭|青椒藕片
8591,大排|木耳莴笋|米饭|素烧鹅|葱油芋头/红烧萝卜|长江豆肉丝|青椒水面筋
8592,小青菜|米饭|葱油芋头/红烧萝卜|葱油鸡|长江豆肉丝
8593,油爆虾|米饭|素烧鹅|葱油芋头/红烧萝卜|葱油鸡|酸辣土豆丝|长江豆肉丝|青椒水面筋
8594,小青菜|葱油芋头/红烧萝卜|韭黄肉丝小炒
8595,油爆虾|油豆腐烧肉|米饭|酸辣土豆丝|长江豆肉丝
8596,木耳莴笋|油爆虾|油豆腐烧肉|米饭|葱油芋头/红烧萝卜|葱油鸡|酸辣土豆丝
8597,木耳莴笋|米饭|素烧鹅|葱油芋头/红烧萝卜|葱油鸡|西葫芦炒蛋|长江豆肉丝|青椒水面筋
8598,扎肉|木耳莴笋|油爆虾|米饭|葱油芋头/红烧萝卜
8599,大排|米饭|葱油芋头/红烧萝卜|韭黄肉丝小炒
860,小炒|小黄鱼|米饭|酸辣藕丝/木耳莴笋
8600,米饭|西葫芦炒蛋|酱鸭
8601,木耳莴笋|米饭|葱油芋头/红烧萝卜|长江豆肉丝
8602,米饭|素烧鹅|葱油鸡|酸辣土豆丝|青椒水面筋|韭黄肉丝小炒
8603,大排|米饭|韭黄肉丝小炒
8604,木耳莴笋|油豆腐烧肉|米饭|葱油娃娃菜|酱鸭|青椒水面筋
8605,小青菜|木耳莴笋|油爆虾|米饭|葱油芋头/红烧萝卜|长江豆肉丝|青椒水面筋|青椒藕片|韭黄肉丝小炒
8606,木耳莴笋|油豆腐烧肉|米饭|葱油芋头/红烧萝卜|酱鸭|酸辣土豆丝|长江豆肉丝
8607,米饭|葱油娃娃菜|西葫芦炒蛋|青椒藕片
8608,米饭|葱油芋头/红烧萝卜|葱油鸡|西葫芦炒蛋|长江豆肉丝
8609,扎肉|米饭|素烧鹅|西葫芦炒蛋|酱鸭|酸辣土豆丝
861,小炒|小黄鱼|米饭|酸辣土豆丝|酸辣藕丝/木耳莴笋|香酥鸭肉/椒盐虾
8610,小青菜|米饭|葱油鸡|西葫芦炒蛋|青椒藕片|韭黄肉丝小炒
8611,大排|小青菜|米饭|葱油芋头/红烧萝卜|西葫芦炒蛋|韭黄肉丝小炒
8612,木耳莴笋|油爆虾|油豆腐烧肉|米饭|素烧鹅|葱油鸡|长江豆肉丝|青椒水面筋
8613,油豆腐烧肉|米饭|素烧鹅|青椒水面筋|青椒藕片|韭黄肉丝小炒
8614,大排|小青菜|木耳莴笋|米饭
8615,油豆腐烧肉|米饭|酸辣土豆丝|长江豆肉丝
8616,扎肉|木耳莴笋|油爆虾|米饭|素烧鹅|葱油芋头/红烧萝卜|长江豆肉丝
8617,小青菜|扎肉|米饭|素烧鹅|葱油芋头/红烧萝卜
8618,大排|油爆虾|油豆腐烧肉|米饭|葱油芋头/红烧萝卜
8619,小青菜|米饭|葱油娃娃菜|葱油芋头/红烧萝卜|葱油鸡|酱鸭|青椒藕片|韭黄肉丝小炒
862,卤肉|小炒|米饭|香酥鸭肉/椒盐虾
8620,米饭|西葫芦炒蛋|酱鸭|青椒藕片|韭黄肉丝小炒
8621,木耳莴笋|油爆虾|油豆腐烧肉|米饭|葱油芋头/红烧萝卜|葱油鸡|酸辣土豆丝|长江豆肉丝
8622,米饭|素烧鹅|葱油芋头/红烧萝卜|葱油鸡|酸辣土豆丝|长江豆肉丝
8623,米饭|葱油娃娃菜|葱油芋头/红烧萝卜|葱油鸡|酱鸭|青椒藕片
8624,油爆虾|米饭|葱油娃娃菜|葱油鸡|酱鸭|长江豆肉丝
8625,木耳莴笋|米饭|葱油芋头/红烧萝卜|葱油鸡|酸辣土豆丝|长江豆肉丝
8626,米饭|葱油鸡|酸辣土豆丝|青椒水面筋
8627,木耳莴笋|油豆腐烧肉|米饭|长江豆肉丝
8628,扎肉|木耳莴笋|米饭|酱鸭|酸辣土豆丝|青椒藕片
8629,大排|木耳莴笋|油爆虾|米饭|素烧鹅|葱油鸡|酸辣土豆丝|青椒藕片
863,千叶豆腐肉丝|卤肉|小炒|米饭|香酥鸭肉/椒盐虾
8630,木耳莴笋|油爆虾|米饭|葱油鸡|长江豆肉丝
8631,大排|米饭|素烧鹅|葱油芋头/红烧萝卜|青椒藕片
8632,木耳莴笋|米饭|葱油鸡|酸辣土豆丝|长江豆肉丝
8633,小青菜|米饭|葱油娃娃菜|葱油鸡|西葫芦炒蛋|酱鸭|青椒藕片|韭黄肉丝小炒
8634,木耳莴笋|油爆虾|米饭|葱油芋头/红烧萝卜
8635,大排|米饭|葱油娃娃菜|青椒藕片
8636,油爆虾|米饭|素烧鹅|葱油娃娃菜|葱油芋头/红烧萝卜|葱油鸡|西葫芦炒蛋|酱鸭|韭黄肉丝小炒
8637,米饭|葱油娃娃菜|葱油芋头/红烧萝卜|葱油鸡|西葫芦炒蛋|青椒藕片
8638,米饭|素烧鹅|葱油芋头/红烧萝卜|青椒藕片
8639,大排|木耳莴笋|米饭|素烧鹅|酸辣土豆丝|韭黄肉丝小炒
864,卤肉|清炒南瓜/豆芽|米饭|虎皮尖椒/西葫芦炒蛋
8640,米饭|葱油娃娃菜|葱油鸡|西葫芦炒蛋
8641,大排|小青菜|米饭|西葫芦炒蛋|韭黄肉丝小炒
8642,扎肉|木耳莴笋|米饭|长江豆肉丝|青椒水面筋
8643,木耳莴笋|油爆虾|米饭|素烧鹅|长江豆肉丝|青椒水面筋
8644,大排|米饭|韭黄肉丝小炒
8645,大排|米饭|葱油芋头/红烧萝卜|西葫芦炒蛋|青椒藕片
8646,木耳莴笋|油爆虾|米饭|素烧鹅|青椒水面筋
8647,木耳莴笋|米饭|素烧鹅|葱油鸡
8648,木耳莴笋|米饭|素烧鹅|葱油芋头/红烧萝卜|葱油鸡|酸辣土豆丝
8649,大排|小青菜|米饭|葱油芋头/红烧萝卜|西葫芦炒蛋|韭黄肉丝小炒
865,卤肉|大排/春卷|小炒|小黄鱼|清炒南瓜/豆芽|米饭|虎皮尖椒/西葫芦炒蛋|酸辣土豆丝|酸辣藕丝/木耳莴笋|香酥鸭肉/椒盐虾
8650,木耳莴笋|油豆腐烧肉|米饭|素烧鹅|葱油芋头/红烧萝卜|葱油鸡|酸辣土豆丝
8651,扎肉|米饭|葱油鸡|西葫芦炒蛋|酱鸭|韭黄肉丝小炒
8652,大排|米饭|葱油芋头/红烧萝卜|西葫芦炒蛋|酱鸭|青椒藕片
8653,大排|扎肉|米饭|葱油娃娃菜|葱油芋头/红烧萝卜
8654,扎肉|木耳莴笋|米饭|青椒水面筋
8655,小青菜|木耳莴笋|葱油娃娃菜|葱油芋头/红烧萝卜|葱油鸡|酱鸭|青椒水面筋
8656,大排|米饭|西葫芦炒蛋|青椒藕片
8657,米饭|葱油鸡|酸辣土豆丝|长江豆肉丝
8658,米饭|葱油芋头/红烧萝卜|西葫芦炒蛋
8659,米饭|葱油鸡|西葫芦炒蛋|韭黄肉丝小炒
866,大排/春卷|小黄鱼|米饭|虎皮尖椒/西葫芦炒蛋|酸辣土豆丝|酸辣藕丝/木耳莴笋|香酥鸭肉/椒盐虾
8660,大排|小青菜|木耳莴笋|油爆虾|米饭|葱油芋头/红烧萝卜|西葫芦炒蛋|酸辣土豆丝|青椒水面筋|青椒藕片
8661,大排|米饭|葱油娃娃菜|酸辣土豆丝|青椒水面筋
8662,扎肉|葱油芋头/红烧萝卜|西葫芦炒蛋
8663,木耳莴笋|米饭|葱油芋头/红烧萝卜|酸辣土豆丝
8664,大排|木耳莴笋|米饭|葱油娃娃菜|葱油芋头/红烧萝卜|酱鸭|酸辣土豆丝|青椒水面筋|韭黄肉丝小炒
8665,扎肉|木耳莴笋|米饭|西葫芦炒蛋
8666,小青菜|扎肉|米饭|葱油芋头/红烧萝卜|西葫芦炒蛋
8667,油爆虾|素烧鹅|葱油娃娃菜|青椒水面筋|青椒藕片|韭黄肉丝小炒
8668,木耳莴笋|油爆虾|米饭|葱油芋头/红烧萝卜|葱油鸡|酸辣土豆丝|长江豆肉丝
8669,扎肉|油爆虾|米饭|葱油娃娃菜|葱油芋头/红烧萝卜|西葫芦炒蛋|青椒水面筋
867,卤肉|米饭|酸辣藕丝/木耳莴笋|香酥鸭肉/椒盐虾
8670,大排|米饭|葱油芋头/红烧萝卜|葱油鸡|西葫芦炒蛋|青椒藕片|韭黄肉丝小炒
8671,小青菜|扎肉|米饭|葱油芋头/红烧萝卜|葱油鸡|西葫芦炒蛋|酱鸭|青椒藕片
8672,大排|小青菜|油爆虾|米饭|韭黄肉丝小炒
8673,扎肉|米饭|素烧鹅|葱油芋头/红烧萝卜|葱油鸡|西葫芦炒蛋|青椒水面筋
8674,扎肉|木耳莴笋|油爆虾|米饭|葱油芋头/红烧萝卜|酸辣土豆丝|长江豆肉丝
8675,米饭|葱油娃娃菜|葱油鸡|酸辣土豆丝|长江豆肉丝
8676,米饭|素烧鹅|西葫芦炒蛋|韭黄肉丝小炒
8677,大排|米饭|素烧鹅|葱油娃娃菜|韭黄肉丝小炒
8678,扎肉|米饭|素烧鹅|葱油芋头/红烧萝卜|酸辣土豆丝|青椒水面筋
8679,大排|木耳莴笋|油爆虾|米饭
868,卤肉|小炒|米饭|虎皮尖椒/西葫芦炒蛋|酸辣土豆丝
8680,素烧鹅|葱油芋头/红烧萝卜|西葫芦炒蛋|韭黄肉丝小炒
8681,木耳莴笋|米饭|葱油娃娃菜|葱油芋头/红烧萝卜|葱油鸡|青椒藕片
8682,大排|米饭|葱油娃娃菜|葱油芋头/红烧萝卜|西葫芦炒蛋|酱鸭|韭黄肉丝小炒
8683,油爆虾|米饭|素烧鹅|葱油娃娃菜
8684,大排|小青菜|米饭|葱油娃娃菜|葱油芋头/红烧萝卜|青椒藕片
8685,大排|米饭|葱油娃娃菜|韭黄肉丝小炒
8686,大排|油爆虾|米饭|葱油娃娃菜|葱油芋头/红烧萝卜|青椒水面筋
8687,大排|油爆虾|米饭|西葫芦炒蛋|酱鸭|酸辣土豆丝|青椒藕片
8688,油爆虾|米饭|青椒水面筋
8689,米饭|葱油芋头/红烧萝卜|葱油鸡|西葫芦炒蛋|长江豆肉丝
869,千叶豆腐肉丝|卤肉|米饭|酸辣土豆丝|酸辣藕丝/木耳莴笋|香酥鸭肉/椒盐虾
8690,小青菜|米饭|酱鸭|青椒藕片
8691,米饭|葱油娃娃菜|青椒藕片|韭黄肉丝小炒
8692,小青菜|米饭|葱油芋头/红烧萝卜|雪菜蛋饺
8693,大排|木耳莴笋|油爆虾|米饭|酸辣土豆丝|长江豆肉丝
8694,大排|米饭|葱油芋头/红烧萝卜|长江豆肉丝
8695,木耳莴笋|油豆腐烧肉|米饭|素烧鹅|葱油芋头/红烧萝卜|长江豆肉丝|青椒水面筋|韭黄肉丝小炒
8696,大排|扎肉|木耳莴笋|米饭|素烧鹅|葱油芋头/红烧萝卜|酸辣土豆丝
8697,小青菜|扎肉|米饭|葱油娃娃菜|葱油芋头/红烧萝卜|西葫芦炒蛋|韭黄肉丝小炒
8698,小青菜|米饭|葱油娃娃菜|西葫芦炒蛋|雪菜蛋饺|青椒藕片|韭黄肉丝小炒
8699,木耳莴笋|油爆虾|油豆腐烧肉|米饭|葱油鸡|酸辣土豆丝|青椒水面筋
870,卤肉|大排/春卷|小炒|米饭|香酥鸭肉/椒盐虾
8700,小青菜|木耳莴笋|素烧鹅|葱油娃娃菜|葱油芋头/红烧萝卜|葱油鸡|西葫芦炒蛋|青椒水面筋
8701,大排|油爆虾|葱油娃娃菜|葱油芋头/红烧萝卜|葱油鸡|青椒水面筋|韭黄肉丝小炒
8702,小青菜|米饭|葱油娃娃菜|葱油芋头/红烧萝卜|西葫芦炒蛋|雪菜蛋饺|韭黄肉丝小炒
8703,米饭|素烧鹅|青椒水面筋
8704,小青菜|米饭|素烧鹅|葱油娃娃菜|葱油芋头/红烧萝卜|西葫芦炒蛋|酸辣土豆丝|韭黄肉丝小炒
8705,扎肉|米饭|素烧鹅|葱油芋头/红烧萝卜|酸辣土豆丝
8706,小青菜|扎肉|米饭|葱油娃娃菜|葱油芋头/红烧萝卜|雪菜蛋饺|青椒藕片
8707,大排|小青菜|木耳莴笋|米饭|素烧鹅|葱油芋头/红烧萝卜|酸辣土豆丝|雪菜蛋饺
8708,小青菜|米饭|素烧鹅|葱油芋头/红烧萝卜|青椒水面筋|青椒藕片|韭黄肉丝小炒
8709,米饭|葱油芋头/红烧萝卜|葱油鸡|青椒藕片|韭黄肉丝小炒
871,大排/春卷|小炒|小黄鱼|米饭|虎皮尖椒/西葫芦炒蛋|酸辣土豆丝
8710,西葫芦炒蛋|长江豆肉丝|韭黄肉丝小炒
8711,油豆腐烧肉|米饭|葱油芋头/红烧萝卜|长江豆肉丝
8712,米饭
8713,木耳莴笋|油豆腐烧肉|米饭|葱油鸡|酸辣土豆丝|长江豆肉丝|青椒水面筋
8714,大排|米饭|葱油娃娃菜|西葫芦炒蛋|酸辣土豆丝|雪菜蛋饺|韭黄肉丝小炒
8715,大排|小青菜|米饭|葱油芋头/红烧萝卜|西葫芦炒蛋|青椒藕片|韭黄肉丝小炒
8716,扎肉|油爆虾|米饭|酸辣土豆丝|青椒水面筋
8717,米饭|葱油娃娃菜
8718,米饭|葱油鸡
8719,小青菜|米饭|葱油鸡|西葫芦炒蛋|雪菜蛋饺|青椒藕片
872,大排/春卷|小炒|小黄鱼|米饭
8720,大排|扎肉|油豆腐烧肉|米饭|素烧鹅|葱油鸡|西葫芦炒蛋|酸辣土豆丝|长江豆肉丝|韭黄肉丝小炒
8721,大排|油爆虾|葱油娃娃菜|酸辣土豆丝|青椒水面筋|韭黄肉丝小炒
8722,扎肉|米饭|葱油娃娃菜|葱油鸡|酸辣土豆丝|长江豆肉丝|雪菜蛋饺|青椒水面筋|韭黄肉丝小炒
8723,大排|米饭|葱油娃娃菜|葱油芋头/红烧萝卜|葱油鸡|长江豆肉丝|青椒水面筋|韭黄肉丝小炒
8724,扎肉|米饭|葱油娃娃菜|葱油芋头/红烧萝卜|青椒藕片|韭黄肉丝小炒
8725,大排|小青菜|米饭|西葫芦炒蛋|韭黄肉丝小炒
8726,木耳莴笋|米饭|葱油鸡|长江豆肉丝
8727,米饭|葱油鸡|酸辣土豆丝
8728,米饭|葱油鸡|西葫芦炒蛋|韭黄肉丝小炒
8729,小青菜|油豆腐烧肉|米饭|葱油鸡|西葫芦炒蛋|酸辣土豆丝|长江豆肉丝|雪菜蛋饺|青椒水面筋|韭黄肉丝小炒
873,千叶豆腐肉丝|小炒|米饭|酸辣土豆丝
8730,油豆腐烧肉|米饭|素烧鹅|葱油鸡|西葫芦炒蛋|青椒藕片
8731,小青菜|扎肉|油爆虾|米饭|素烧鹅
8732,扎肉|米饭|葱油芋头/红烧萝卜
8733,大排|米饭|西葫芦炒蛋|雪菜蛋饺|韭黄肉丝小炒
8734,大排|木耳莴笋|米饭|葱油娃娃菜|葱油芋头/红烧萝卜|酸辣土豆丝|雪菜蛋饺
8735,大排|小青菜|米饭|葱油芋头/红烧萝卜|韭黄肉丝小炒
8736,扎肉|木耳莴笋|米饭|素烧鹅|葱油娃娃菜|葱油芋头/红烧萝卜|雪菜蛋饺
8737,扎肉|素烧鹅|葱油娃娃菜|葱油芋头/红烧萝卜
8738,小青菜|素烧鹅|葱油鸡
8739,米饭|葱油娃娃菜|雪菜蛋饺|青椒藕片
874,小炒|米饭|酸辣土豆丝|香酥鸭肉/椒盐虾
8740,扎肉|米饭|韭黄肉丝小炒
8741,大排|木耳莴笋|米饭|葱油鸡|西葫芦炒蛋|雪菜蛋饺|青椒水面筋
8742,素烧鹅|葱油娃娃菜|葱油鸡|雪菜蛋饺|青椒水面筋
8743,小青菜|米饭|素烧鹅|酸辣土豆丝|青椒水面筋
8744,素烧鹅|葱油娃娃菜|葱油鸡|西葫芦炒蛋|长江豆肉丝
8745,扎肉|木耳莴笋|油爆虾|米饭|西葫芦炒蛋
8746,米饭
8747,大排|米饭|葱油娃娃菜|韭黄肉丝小炒
8748,扎肉|米饭|长江豆肉丝|青椒水面筋
8749,大排|油爆虾|米饭|葱油娃娃菜|葱油芋头/红烧萝卜|西葫芦炒蛋|雪菜蛋饺|青椒藕片
875,小炒|清炒南瓜/豆芽|酸辣土豆丝|香酥鸭肉/椒盐虾
8750,米饭|素烧鹅|葱油娃娃菜|西葫芦炒蛋|长江豆肉丝|韭黄肉丝小炒
8751,大排|米饭|葱油芋头/红烧萝卜|西葫芦炒蛋|雪菜蛋饺|青椒藕片|韭黄肉丝小炒
8752,大排|米饭|葱油娃娃菜|葱油芋头/红烧萝卜|葱油鸡|西葫芦炒蛋|青椒水面筋|青椒藕片
8753,米饭|葱油芋头/红烧萝卜|葱油鸡|酸辣土豆丝|长江豆肉丝|青椒水面筋
8754,小青菜|米饭|葱油娃娃菜|葱油鸡|雪菜蛋饺|青椒藕片
8755,大排|米饭|葱油娃娃菜|葱油芋头/红烧萝卜|雪菜蛋饺
8756,扎肉|米饭|酸辣土豆丝|青椒水面筋
8757,扎肉|米饭|葱油娃娃菜|雪菜蛋饺
8758,扎肉|米饭|葱油娃娃菜|葱油芋头/红烧萝卜|葱油鸡|西葫芦炒蛋|韭黄肉丝小炒
8759,米饭|青椒水面筋
876,千叶豆腐肉丝|虎皮尖椒/西葫芦炒蛋|酸辣藕丝/木耳莴笋|香酥鸭肉/椒盐虾
8760,扎肉|米饭|葱油娃娃菜|酸辣土豆丝|青椒水面筋|青椒藕片
8761,扎肉|油爆虾|素烧鹅|葱油鸡|青椒水面筋
8762,米饭|葱油娃娃菜|雪菜蛋饺
8763,大排|小青菜|扎肉|油豆腐烧肉|米饭|葱油娃娃菜|葱油鸡|西葫芦炒蛋
8764,扎肉|木耳莴笋|米饭|素烧鹅|酸辣土豆丝
8765,大排|小青菜|米饭|葱油娃娃菜|酸辣土豆丝|韭黄肉丝小炒
8766,小青菜|米饭|素烧鹅|葱油鸡
8767,大排|油爆虾|西葫芦炒蛋|青椒水面筋
8768,大排|米饭|葱油娃娃菜|雪菜蛋饺|韭黄肉丝小炒
8769,米饭|素烧鹅|葱油娃娃菜|葱油鸡|西葫芦炒蛋|酸辣土豆丝|雪菜蛋饺|青椒水面筋
877,大排/春卷|米饭|豆芽
8770,扎肉|米饭|葱油芋头/红烧萝卜|长江豆肉丝|青椒藕片
8771,米饭|葱油芋头/红烧萝卜|青椒水面筋
8772,扎肉|油豆腐烧肉|米饭|素烧鹅|葱油娃娃菜
8773,大排|小青菜|米饭|葱油娃娃菜|葱油芋头/红烧萝卜|葱油鸡|雪菜蛋饺|青椒藕片|韭黄肉丝小炒
8774,大排|扎肉|米饭|葱油娃娃菜|葱油芋头/红烧萝卜|西葫芦炒蛋|雪菜蛋饺|青椒藕片
8775,扎肉|米饭|葱油娃娃菜|韭黄肉丝小炒
8776,大排|米饭|葱油娃娃菜|葱油鸡|西葫芦炒蛋|长江豆肉丝|青椒水面筋
8777,米饭|素烧鹅|葱油娃娃菜|葱油鸡|雪菜蛋饺
8778,大排|米饭|素烧鹅|葱油娃娃菜|葱油芋头/红烧萝卜
8779,小青菜|米饭|葱油娃娃菜|葱油芋头/红烧萝卜
878,大排/春卷|小黄鱼|米饭|豆芽|香酥鸭肉/椒盐虾
8780,葱油娃娃菜|长江豆肉丝|雪菜蛋饺|青椒水面筋|青椒藕片|韭黄肉丝小炒
8781,油豆腐烧肉|米饭|素烧鹅|葱油芋头/红烧萝卜|葱油鸡|酸辣土豆丝
8782,扎肉|木耳莴笋|米饭|酸辣土豆丝
8783,大排|小青菜|米饭|葱油娃娃菜|葱油鸡|青椒藕片
8784,木耳莴笋|米饭|雪菜蛋饺|青椒水面筋|韭黄肉丝小炒
