indent_id,订单总重量,订单总金额,订单菜品种类数,热量总量,碳水总量,蛋白质总量,脂肪总量,膳食纤维总量
81624,763,19.65,6,1254.8,137.33,64.62,48.79,11.81
81625,375,9.950000000000001,9,629.6999999999999,67.42,30.3,28.360000000000003,8.26
81626,681,33.16,6,1561.6,66.19,96.36,104.77,9.9
81627,293,3.13,3,290.1,49.34,11.040000000000001,6.109999999999999,5.199999999999999
81628,712,16.82,5,1217.3,143.92,59.089999999999996,46.650000000000006,6.22
81629,390,8.14,4,517.6800000000001,64.74,19.72,18.4,4.6899999999999995
8163,182,7.37,3,409.9,28.0,28.43,20.479999999999997,4.37
81630,590,13.99,6,804.76,99.61,38.14,28.4,9.559999999999999
81631,383,9.120000000000001,4,637.9,70.06,37.71,22.59,5.75
81632,760,23.92,8,1130.56,139.63,61.269999999999996,35.78,8.66
81633,465,14.01,6,711.5,91.9,38.68,20.86,6.35
81634,491,11.74,6,724.5,81.06,41.17,25.729999999999997,6.99
81635,632,15.48,6,962.2,127.8,43.989999999999995,31.67,10.02
81636,318,9.93,5,559.5,42.04,33.18,29.11,8.48
81637,450,9.48,6,853.8,86.34,41.21,37.01,7.71
81638,770,22.84,7,1310.5,131.51,76.03999999999999,53.72,6.58
81639,294,6.12,6,371.86,35.39,21.15,17.07,3.97
8164,524,11.27,6,1039.19,114.04,48.9,41.57,8.97
81640,352,7.08,5,333.45,44.53,16.63,9.32,7.57
81641,484,12.46,8,887.75,78.5,46.99,43.040000000000006,6.65
81642,379,4.960000000000001,4,443.2,77.12,16.6,7.630000000000001,6.5
81643,422,14.11,6,681.6,40.3,44.42,37.06,8.69
81644,524,9.81,7,630.63,97.21000000000001,25.98,16.700000000000003,6.74
81645,306,6.4799999999999995,6,393.32,42.980000000000004,24.31,13.610000000000001,3.15
81646,869,14.629999999999999,4,984.0799999999999,160.78,39.54,17.55,11.45
81647,368,11.31,6,503.66,61.01,26.55,18.09,4.22
81648,549,11.39,8,832.45,90.57,40.93,33.0,8.35
81649,566,10.68,5,727.09,105.17999999999999,29.069999999999997,22.049999999999997,6.46
8165,453,7.5,4,936.8,106.17,37.53,37.559999999999995,6.05
81650,375,10.74,4,623.66,30.240000000000002,45.22,35.93,6.53
81651,734,22.119999999999997,7,1007.44,105.69,64.07,36.93,5.58
81652,666,14.64,6,1026.84,108.19999999999999,50.68,42.28,8.56
81653,408,10.32,6,527.35,80.45,24.91,12.02,5.39
81654,453,18.41,6,633.86,59.55,43.06,25.4,7.59
81655,594,14.22,4,901.02,116.11,41.36,30.61,6.140000000000001
81656,248,4.51,4,236.76,32.23,13.02,5.66,2.5100000000000002
81657,1145,18.84,5,1485.8,233.4,61.91,32.22,13.91
81658,281,10.29,6,534.98,32.69,34.64,30.85,5.56
81659,530,12.17,6,941.7,108.85,50.72,33.260000000000005,7.95
8166,514,12.89,7,796.75,99.86,38.85,25.04,3.42
81660,497,13.64,6,628.78,83.13,31.529999999999998,19.79,5.29
81661,324,12.55,9,509.14,31.18,37.84,26.3,5.88
81662,307,7.16,5,567.9,56.900000000000006,29.97,23.57,4.02
81663,756,12.95,8,952.6999999999999,133.61,39.96,29.59,10.879999999999999
81664,558,7.550000000000001,4,553.14,88.86,20.96,12.82,8.95
81665,444,10.69,6,572.77,73.22,27.259999999999998,18.29,5.0600000000000005
81666,867,16.42,7,1212.58,155.46,61.85,35.83,4.7700000000000005
81667,734,14.65,8,1061.96,132.06,47.04,35.97,8.32
81668,611,15.23,7,1041.8,98.99000000000001,61.39,44.57,5.69
81669,1068,17.96,9,1305.31,203.02,48.94,33.14,15.67
8167,440,10.61,9,818.88,98.65,35.82,29.66,7.39
81670,176,4.93,2,308.0,37.62,12.870000000000001,12.21,1.1
81671,499,9.11,6,622.88,87.71,27.6,17.78,7.55
81672,514,10.43,5,769.3399999999999,100.19999999999999,33.16,26.799999999999997,5.8500000000000005
81673,432,3.84,4,470.14,91.09,14.09,4.42,3.7800000000000002
81674,480,12.1,5,711.52,80.67,28.71,29.61,3.89
81675,348,10.18,5,567.1,57.84,32.18,22.91,7.52
81676,445,6.15,4,579.5,76.92,21.89,18.9,6.02
81677,325,10.16,6,533.6,52.41,30.72,21.36,3.59
81678,405,6.140000000000001,5,541.2,81.58,22.63,13.8,6.24
81679,607,7.6,5,507.90000000000003,82.67999999999999,23.2,8.66,6.02
8168,340,7.7,5,338.46000000000004,46.11,25.84,5.72,2.49
81680,206,1.98,3,259.8,45.910000000000004,8.15,4.52,1.49
8169,371,10.81,6,675.0,62.61,35.23,28.38,5.54
817,422,8.4,7,666.88,85.92,31.150000000000002,22.34,8.19
8170,511,12.38,5,876.0,85.6,45.78,39.449999999999996,13.360000000000001
8171,345,9.67,8,673.79,67.33,34.59,27.880000000000003,3.42
8172,387,11.68,7,797.75,64.46000000000001,48.78,36.15,5.38
8173,407,9.129999999999999,6,641.22,63.98,42.97,23.14,3.95
8174,446,11.77,6,697.89,83.09,37.46,22.66,4.8100000000000005
8175,348,5.42,3,636.9,77.62,25.82,24.94,8.41
8176,689,11.46,5,1262.3,148.66,63.160000000000004,44.4,9.7
8177,325,9.959999999999999,5,590.25,61.37,35.25,21.419999999999998,3.6900000000000004
8178,521,12.9,6,888.5,92.43,35.11,37.25,8.54
8179,378,9.66,6,686.3499999999999,59.04,46.75,28.79,4.2299999999999995
818,582,9.4,5,935.3,122.02000000000001,40.56,30.62,6.36
8180,490,11.86,6,872.7,85.6,48.07,36.09,5.75
8181,318,7.529999999999999,5,417.1,45.71,29.89,11.28,3.38
8182,616,11.79,5,1155.12,125.19999999999999,57.23,43.199999999999996,8.45
8183,323,10.17,7,726.79,64.89,36.54,34.58,5.9
8184,286,9.31,6,532.6,36.58,36.22,26.22,5.26
8185,529,8.5,4,1017.0,122.27,48.260000000000005,36.21,9.39
8186,543,12.63,7,951.1,99.99000000000001,51.95,35.3,5.96
8187,341,8.16,6,626.75,67.55,24.47,26.56,6.859999999999999
8188,523,14.530000000000001,9,1081.3,89.41,59.06,51.75,9.09
8189,738,13.94,5,1485.6,173.88,63.58,56.01,11.91
819,488,9.93,6,842.04,100.63,42.32,30.19,5.99
8190,762,10.28,5,1460.33,179.2,62.1,53.78,11.94
8191,597,14.22,7,1012.2,124.06,45.79,34.07,10.01
8192,463,10.18,6,1067.7,104.55,44.93,48.69,8.23
8193,432,10.96,7,927.95,96.71000000000001,47.33,38.03,7.64
8194,192,6.609999999999999,4,504.8,30.25,25.77,28.47,5.29
8195,361,8.55,8,541.45,64.06,31.59,17.14,4.57
8196,600,14.71,5,994.5,133.14,45.65,29.71,10.77
8197,490,14.83,8,1154.23,99.88,58.349999999999994,54.040000000000006,9.9
8198,605,9.59,7,1066.98,138.82,47.49,34.1,8.27
8199,571,12.45,10,1052.45,133.3,45.17,36.550000000000004,10.28
820,475,13.39,5,867.22,96.34,41.6,36.41,6.11
8200,573,9.059999999999999,5,1166.5,132.76999999999998,53.980000000000004,45.36,8.23
8201,331,6.08,7,467.54999999999995,60.72,20.87,15.75,5.01
8202,549,12.64,6,936.7,101.5,49.55,36.14,10.39
8203,351,7.98,4,865.5,86.3,42.25,38.63,8.91
8204,316,8.91,7,613.75,51.46,38.129999999999995,27.6,4.7
8205,459,8.01,3,896.7,110.83000000000001,32.31,30.93,4.65
8206,892,28.09,7,1963.65,180.76,97.83,89.62,20.39
8207,525,7.6899999999999995,4,944.15,121.67999999999999,31.98,34.73,5.04
8208,382,10.6,9,723.0300000000001,56.91,45.33,34.17,6.72
8209,477,11.55,5,929.5,95.09,49.67,37.47,6.39
821,616,8.26,3,875.32,133.71,35.58,22.22,5.47
8210,581,15.95,7,1049.9,90.58,63.66,45.870000000000005,8.3
8211,512,13.520000000000001,6,1207.9,83.8,60.02,66.14,9.83
8212,520,12.55,5,832.4,73.53,52.02,35.95,4.55
8213,377,5.4799999999999995,4,453.05,59.55,26.7,11.96,2.21
8214,286,8.32,7,532.67,50.260000000000005,25.79,24.779999999999998,3.4899999999999998
8215,433,12.24,6,865.1,69.56,52.900000000000006,39.59,5.07
8216,453,10.91,7,819.51,79.03,44.4,35.46,7.63
8217,451,9.92,7,733.95,89.53,34.25,24.61,4.9799999999999995
8218,394,11.1,7,788.5500000000001,71.67,42.36,36.66,9.27
8219,558,10.78,7,1042.9,124.92,37.15,42.5,8.71
822,208,8.23,5,385.3,32.25,19.34,20.27,5.34
8220,507,9.82,8,827.24,105.67,37.25,26.72,4.17
8221,682,12.940000000000001,5,1110.4,135.57,60.53,34.690000000000005,10.28
8222,342,8.5,7,544.5,62.76,28.5,19.67,6.66
8223,472,11.08,4,830.49,91.53999999999999,27.92,37.040000000000006,2.79
8224,564,14.16,4,1348.7,126.8,58.349999999999994,62.32,11.17
8225,546,6.64,3,955.7,127.81,41.900000000000006,29.1,5.32
8226,530,11.8,7,836.55,107.03999999999999,37.8,25.28,5.16
8227,346,9.25,5,518.8,62.65,26.84,17.910000000000004,7.27
8228,416,13.559999999999999,5,933.3,77.28999999999999,54.23,40.67,6.4399999999999995
8229,301,8.48,5,711.9,69.71000000000001,29.65,33.71,3.7600000000000002
823,435,6.54,3,560.5,96.97,19.05,10.0,1.84
8230,399,13.71,8,894.52,80.24,46.58,39.39,6.15
8231,468,12.62,6,756.2,64.98,44.6,32.07,6.47
8232,593,12.42,4,826.9,107.27,45.09,22.75,6.25
8233,358,9.58,6,753.4,62.8,45.17,34.72,5.779999999999999
8234,502,12.49,7,1034.3,90.4,52.49,50.35,7.21
8235,395,8.97,5,698.2,74.53,27.6,29.549999999999997,6.3999999999999995
8236,373,11.15,7,759.05,44.04,46.84,41.73,3.45
8237,557,12.58,5,1005.9,118.75,45.980000000000004,35.660000000000004,7.22
8238,293,8.24,7,456.9,46.260000000000005,27.23,16.9,4.49
8239,326,9.8,7,599.05,57.650000000000006,30.03,26.47,3.68
824,670,11.94,5,1031.44,153.64000000000001,38.32,29.6,11.57
8240,515,10.73,9,766.3,88.68,41.35,26.26,7.28
8241,460,7.380000000000001,4,584.7,75.86,26.66,19.27,5.12
8242,476,10.46,6,811.0,81.63,35.910000000000004,34.82,6.640000000000001
8243,547,9.85,5,903.52,129.52,35.129999999999995,24.96,4.23
8244,467,10.48,5,747.0,94.73,36.519999999999996,22.71,5.7299999999999995
8245,603,8.47,4,626.3499999999999,113.22,31.02,5.04,5.380000000000001
8246,669,16.96,5,1142.3,110.25,57.65,48.48,9.45
8247,541,9.3,3,760.9,107.83000000000001,29.01,23.62,8.25
8248,394,7.840000000000001,3,588.2,91.03999999999999,24.77,12.89,5.53
8249,393,9.15,4,689.6,66.44,35.230000000000004,28.35,3.64
825,269,7.6,5,503.18999999999994,41.03,28.770000000000003,24.04,7.819999999999999
8250,622,12.92,6,901.0999999999999,107.78999999999999,44.93,31.4,8.75
8251,377,11.770000000000001,7,618.2,59.74,37.36,24.44,6.2
8252,505,12.370000000000001,5,1066.1,87.27,51.61,50.7,4.829999999999999
8253,484,7.68,4,621.8,82.93,29.03,18.900000000000002,4.92
8254,772,13.88,9,1214.0,154.13,58.71,38.86,10.11
8255,828,24.56,5,1522.2,111.59,98.7,71.62,6.44
8256,652,13.16,7,1155.4,118.65,55.36,49.459999999999994,9.43
8257,651,16.16,5,1118.0,108.64999999999999,56.05,46.489999999999995,3.41
8258,563,11.05,5,842.6,125.93,33.05,20.43,6.25
8259,387,9.57,6,670.65,79.59,35.43,20.86,3.91
826,431,10.379999999999999,4,765.08,100.94999999999999,28.23,27.930000000000003,8.370000000000001
8260,450,9.3,5,887.5,85.15,45.87,40.04,7.79
8261,547,14.96,6,748.7,69.41,42.1,32.41,9.81
8262,330,8.76,4,439.7,56.27,27.200000000000003,11.360000000000001,4.65
8263,646,15.18,5,967.1,96.28,57.519999999999996,37.75,8.02
8264,328,9.07,7,567.5,48.09,35.39,25.6,5.3999999999999995
8265,627,12.9,8,953.4,112.68,47.46,34.1,10.14
8266,462,7.03,4,840.9,94.21000000000001,38.519999999999996,33.96,6.48
8267,509,12.0,6,766.3,87.66,39.010000000000005,28.04,6.6899999999999995
8268,450,11.56,6,659.1,66.31,37.23,26.79,6.25
8269,489,11.23,5,734.4,99.37,33.42,21.16,7.890000000000001
827,464,8.92,4,657.16,84.91,31.39,22.47,8.68
8270,587,10.97,4,1014.0,111.58000000000001,52.68,38.8,8.81
8271,438,11.03,3,728.2,101.35,31.32,20.59,7.27
8272,525,12.940000000000001,4,783.3,78.91,51.38,27.759999999999998,4.81
8273,194,5.21,4,297.9,25.5,17.04,14.360000000000001,3.25
8274,395,13.91,4,899.5,61.09,51.65,48.08,8.879999999999999
8275,260,6.14,4,351.4,47.64,17.36,9.540000000000001,4.15
8276,828,26.6,5,1895.85,165.99,104.9,86.04,12.68
8277,684,8.71,7,914.21,114.65,51.44,27.57,3.73
8278,316,11.31,7,442.27,32.65,37.8,18.56,4.39
8279,436,18.59,9,755.17,27.13,76.02,40.06,8.26
828,321,12.08,4,544.8,52.1,28.4,26.330000000000002,5.76
8280,402,10.76,7,492.25,60.99,31.84,14.53,5.51
8281,379,13.809999999999999,5,630.87,62.95,45.81,21.29,3.1799999999999997
8282,406,8.200000000000001,4,538.2,70.95,25.08,16.8,5.07
8283,472,11.65,4,727.0,80.98,33.33,29.639999999999997,7.24
8284,590,14.63,9,764.75,85.59,54.47,24.279999999999998,6.71
8285,463,12.84,4,647.22,76.55000000000001,48.64,16.55,4.89
8286,246,2.56,2,305.2,36.96,14.379999999999999,10.520000000000001,3.32
8287,602,12.120000000000001,5,916.4000000000001,133.32,47.7,21.42,6.95
8288,554,12.7,5,754.5999999999999,112.49000000000001,37.97,17.07,5.8500000000000005
8289,461,6.94,3,716.9,126.88999999999999,22.65,12.25,4.02
829,435,14.81,6,512.63,57.41,25.85,21.58,8.73
8290,618,20.23,4,623.2,40.23,51.620000000000005,31.09,11.9
8291,517,14.18,4,679.62,89.88,40.32,20.91,9.51
8292,552,11.08,6,760.5,110.33,40.18,17.46,6.140000000000001
8293,506,14.5,6,656.26,91.71000000000001,42.3,13.81,5.13
8294,388,7.1499999999999995,4,500.94,48.53,35.15,18.85,3.8600000000000003
8295,460,13.87,8,568.45,65.49000000000001,38.58,19.1,6.32
8296,552,8.99,5,908.7,128.32,35.06,27.16,6.79
8297,233,7.22,6,373.3,37.97,24.13,15.200000000000001,4.21
8298,466,7.890000000000001,5,687.0,85.35,30.200000000000003,23.94,6.5200000000000005
8299,326,10.7,5,421.85,47.81,31.79,13.72,5.33
830,449,10.700000000000001,4,831.3,87.55,44.91,34.95,8.49
8300,563,16.98,9,765.13,58.89,63.769999999999996,31.47,5.32
8301,628,19.240000000000002,10,851.51,77.56,62.98,34.72,9.63
8302,544,15.55,9,820.9,78.37,54.32,33.440000000000005,7.66
8303,562,12.48,4,879.4,114.88,41.46,27.659999999999997,8.17
8304,361,8.52,4,476.63,64.72999999999999,31.82,10.5,5.44
8305,820,21.27,5,1275.71,165.07,78.91,34.32,12.530000000000001
8306,375,8.28,6,496.53,55.13,31.77,17.81,5.8100000000000005
8307,492,11.59,6,599.74,54.21000000000001,44.790000000000006,23.12,5.26
8308,456,7.7700000000000005,6,473.0,77.19,21.060000000000002,9.27,6.1
8309,637,10.33,4,997.52,93.41999999999999,53.81,44.099999999999994,5.279999999999999
831,475,9.88,4,741.29,109.64,25.490000000000002,22.22,11.56
8310,806,17.119999999999997,7,1164.85,145.41,66.71000000000001,35.69,10.95
8311,467,11.87,6,559.54,57.730000000000004,39.9,18.99,4.49
8312,378,6.26,6,492.98,65.28,28.78,13.27,3.25
8313,617,9.92,4,927.4000000000001,126.42,37.2,28.91,8.120000000000001
8314,377,11.85,4,756.4,61.620000000000005,46.78,35.92,4.67
8315,429,7.95,4,679.6500000000001,109.00999999999999,27.51,14.56,5.25
8316,615,12.55,6,939.3199999999999,129.23,46.72,27.689999999999998,9.18
8317,545,11.99,5,559.3299999999999,64.16,44.57,13.81,4.04
8318,332,9.02,5,366.75,43.519999999999996,27.2,9.0,3.39
8319,559,10.25,6,788.26,75.43,50.78,30.54,5.06
832,326,8.5,4,570.0,70.42,24.029999999999998,21.82,9.020000000000001
8320,535,11.139999999999999,4,934.5,149.41000000000003,32.82,23.49,9.209999999999999
8321,668,10.799999999999999,8,692.9200000000001,103.61,27.77,18.6,9.39
8322,576,15.940000000000001,4,892.6500000000001,125.91,47.5,24.740000000000002,8.24
8323,496,12.59,4,913.1,126.89000000000001,39.0,28.400000000000002,6.96
8324,668,12.260000000000002,5,1142.82,140.01999999999998,49.2,42.46,7.8
8325,476,11.719999999999999,7,665.6800000000001,67.66,48.11,22.720000000000002,6.04
8326,524,11.26,5,863.15,79.71,51.57,38.01,6.56
8327,647,11.85,6,854.27,116.84,45.31,21.94,7.21
8328,505,10.6,4,894.95,129.17000000000002,37.21,25.75,6.05
8329,525,10.09,3,636.75,89.14,43.54,10.42,3.79
833,311,7.78,5,689.41,67.82,33.03,30.75,5.17
8330,532,13.36,7,734.8,102.47,41.87,18.830000000000002,6.800000000000001
8331,672,12.86,5,910.03,87.02,67.9,31.88,5.14
8332,417,10.0,6,596.75,81.21000000000001,32.89,15.91,4.62
8333,490,11.12,6,721.26,82.27000000000001,49.15,22.29,5.53
8334,455,10.76,6,596.45,71.65,35.61,19.18,6.09
8335,455,8.23,5,472.9,73.06,23.560000000000002,9.77,4.54
8336,586,10.68,7,855.7,104.1,46.86,27.75,6.65
8337,754,15.48,5,1035.3,135.31,52.879999999999995,31.7,10.440000000000001
8338,794,14.030000000000001,4,1068.8,165.56,50.769999999999996,22.68,8.03
8339,706,11.28,8,811.95,112.19,41.93,21.419999999999998,8.620000000000001
834,417,10.61,4,688.73,83.72999999999999,32.519999999999996,26.150000000000002,6.220000000000001
8340,662,16.51,6,992.87,110.97,64.82,31.88,8.0
8341,1047,23.919999999999998,7,1609.98,208.13,78.11,53.589999999999996,13.530000000000001
8342,408,9.74,7,517.2,53.949999999999996,35.35,18.46,4.19
8343,235,5.77,5,338.2,11.030000000000001,29.1,20.07,2.8
8344,673,16.54,6,959.33,79.82,76.58,37.83,8.62
8345,510,7.5,4,794.04,138.79,24.83,15.409999999999998,6.94
8346,525,9.92,4,716.46,81.25,41.15,25.64,6.0
8347,659,15.399999999999999,5,903.71,93.63000000000001,61.940000000000005,32.35,6.47
8348,482,9.34,5,583.3,65.05,27.759999999999998,22.61,6.79
8349,553,8.48,4,835.0,144.12,26.26,17.26,8.22
835,247,5.2,4,422.26,47.56,24.560000000000002,15.010000000000002,3.55
8350,295,6.49,6,421.0,57.790000000000006,21.9,12.3,3.87
8351,251,7.35,7,358.46000000000004,35.61,19.98,15.540000000000001,3.93
8352,406,8.76,5,511.79999999999995,70.16,28.16,13.91,5.3
8353,499,8.18,6,677.59,74.21000000000001,43.07,23.46,3.77
8354,826,15.59,7,1188.1100000000001,151.6,68.01,34.08,7.76
8355,303,6.34,7,522.4200000000001,47.64,29.77,24.200000000000003,3.95
8356,546,17.79,7,745.45,76.72,50.98,28.68,10.190000000000001
8357,381,10.65,6,539.0,73.36,28.16,16.490000000000002,6.720000000000001
8358,695,12.1,6,876.6800000000001,103.87,54.400000000000006,27.66,6.09
8359,648,10.29,9,937.0,118.11000000000001,45.6,30.79,6.87
836,492,10.03,6,870.3,107.17,42.82,30.37,5.91
8360,487,10.85,6,634.64,45.83,52.18,27.18,2.43
8361,432,18.779999999999998,5,549.09,53.29,53.290000000000006,15.030000000000001,4.17
8362,450,8.48,4,692.6800000000001,81.64999999999999,34.81,24.61,5.97
8363,635,14.28,6,834.87,114.47,43.720000000000006,24.75,8.379999999999999
8364,435,7.6,6,714.0699999999999,116.31,25.21,16.65,5.88
8365,585,15.13,5,869.9,106.74000000000001,48.24,28.36,8.530000000000001
8366,612,8.98,7,687.74,123.31,25.46,11.33,9.4
8367,545,10.0,5,741.64,96.25999999999999,29.009999999999998,26.179999999999996,8.02
8368,433,8.56,7,603.78,77.71,32.11,17.7,5.02
8369,550,13.95,5,562.28,81.85,36.64,10.12,7.58
837,600,8.65,5,1067.95,130.36,46.64,36.870000000000005,7.47
8370,620,10.4,6,782.35,85.85,47.370000000000005,27.619999999999997,6.38
8371,355,8.83,5,403.2,56.77,23.9,10.82,5.550000000000001
8372,376,8.75,4,611.3,80.97999999999999,32.08,18.11,5.199999999999999
8373,567,6.34,4,661.8,72.44,37.14,24.6,5.44
8374,369,10.92,8,575.0,58.2,35.47,22.560000000000002,4.83
8375,481,12.11,6,596.35,68.59,46.93,14.620000000000001,2.46
8376,404,7.85,5,679.4,86.81,29.22,23.58,6.56
8377,587,10.11,6,870.4399999999999,69.33999999999999,56.41,40.8,4.5600000000000005
8378,481,8.64,6,679.59,62.44,38.85,30.48,5.33
8379,519,11.15,7,708.71,81.93,41.17,25.45,7.29
838,766,16.84,5,1322.66,124.44,68.13,61.45,16.3
8380,386,9.01,6,562.9,78.68,24.82,17.44,6.45
8381,441,10.57,8,501.71,68.49,29.45,13.629999999999999,5.59
8382,374,7.0200000000000005,6,474.1,61.57,22.17,14.68,4.09
8383,523,16.88,9,888.6500000000001,89.88,53.28,34.32,5.9
8384,772,13.43,7,1147.18,159.78,52.99,32.78,8.09
8385,376,12.85,7,611.63,49.95,43.56,27.33,6.41
8386,727,11.7,6,872.34,100.55000000000001,50.489999999999995,30.43,7.54
8387,438,10.99,4,637.06,76.78,38.75,18.56,5.6899999999999995
8388,918,12.540000000000001,6,1380.63,188.67,65.2,40.67,7.8999999999999995
8389,711,20.580000000000002,6,1014.59,106.32000000000001,70.56,35.39,6.73
839,400,11.14,5,849.38,85.93,44.36,36.53,9.17
8390,690,12.700000000000001,9,943.5799999999999,100.27,57.27,35.65,7.74
8391,658,13.760000000000002,6,1071.35,145.66,48.099999999999994,33.82,10.75
8392,527,7.53,4,635.4399999999999,66.14,37.83,25.97,7.33
8393,467,10.719999999999999,8,610.1800000000001,78.06,34.28,17.22,4.890000000000001
8394,261,5.79,6,332.4,37.05,17.4,13.12,5.0
8395,535,8.23,7,783.4,103.27,35.72,25.68,5.83
8396,560,15.66,6,849.44,60.9,66.96,39.33,6.99
8397,304,9.25,8,480.7,46.4,30.11,19.95,5.1
8398,793,22.09,5,983.54,145.01,62.34,17.97,9.600000000000001
8399,378,9.2,6,468.0,55.4,28.67,14.38,3.61
840,440,8.93,6,756.1800000000001,79.46000000000001,40.61,30.99,6.4
8400,410,9.78,7,608.41,86.68,28.61,17.81,7.13
8401,650,12.08,6,907.19,87.42,54.400000000000006,37.43,6.71
8402,529,12.22,6,740.38,102.19,41.98,19.28,5.2700000000000005
8403,420,13.19,7,590.48,69.03999999999999,42.629999999999995,17.2,4.86
8404,484,7.75,3,703.2,95.17,27.65,23.67,9.3
8405,410,9.55,5,560.8,65.34,31.03,19.75,6.3
8406,439,7.76,6,629.48,61.14,35.69,26.68,5.1
8407,699,16.2,7,976.44,118.38,50.25,35.04,9.77
8408,569,14.23,4,866.2,105.57,45.66,27.33,6.78
8409,432,10.16,6,708.3,92.83,35.5,21.23,5.2
841,538,11.24,7,923.16,111.11,46.6,33.1,8.4
8410,411,12.98,8,562.3299999999999,54.08,44.489999999999995,18.38,5.2700000000000005
8411,334,9.47,6,449.42,16.330000000000002,38.64,26.6,3.25
8412,430,11.07,7,538.95,51.760000000000005,43.72,17.19,3.37
8413,331,8.870000000000001,7,453.6,45.11,28.52,17.5,3.9299999999999997
8414,414,9.120000000000001,6,631.22,85.62,29.63,18.35,4.93
8415,447,11.65,7,625.09,76.39,35.82,20.51,7.47
8416,405,5.72,4,543.7,76.72,26.21,14.5,5.83
8417,417,5.8,4,459.79999999999995,81.1,14.58,9.72,7.63
8418,686,21.41,11,1011.9,83.05,79.6,38.96,6.94
8419,571,16.259999999999998,9,849.06,70.83,60.78,34.84,5.7
842,421,7.8100000000000005,2,697.3,89.72,32.99,23.39,2.4299999999999997
8420,560,14.24,8,886.35,94.65,43.5,36.089999999999996,7.46
8421,413,12.26,5,471.03,43.050000000000004,45.43,13.290000000000001,2.14
8422,853,21.35,7,1418.29,138.06,75.15,61.89,12.37
8423,457,19.43,7,650.45,40.54,54.3,30.049999999999997,6.76
8424,308,7.5,6,425.05,44.07,26.650000000000002,14.91,4.56
8425,422,9.05,5,620.0,71.65,35.41,21.96,6.65
8426,495,7.59,4,775.9200000000001,75.03999999999999,39.05,34.92,6.02
8427,698,8.360000000000001,4,1044.94,130.99,50.89,31.75,4.29
8428,376,10.01,5,611.5,58.58,34.7,25.25,6.3
8429,454,15.16,6,657.72,56.62,54.5,24.240000000000002,6.38
843,426,5.75,4,706.1,95.32,28.279999999999998,22.46,10.14
8430,460,9.41,7,679.64,92.2,32.07,19.84,5.99
8431,562,13.89,6,730.06,79.13,50.540000000000006,24.11,6.67
8432,678,18.32,6,987.39,80.86,79.38,36.26,4.0
8433,583,8.24,5,819.2,113.75,30.49,26.41,8.51
8434,477,9.22,7,608.36,91.75,29.39,13.58,6.78
8435,464,14.379999999999999,9,619.03,52.769999999999996,46.7,24.06,8.71
8436,528,10.07,7,729.76,95.21,36.15,21.36,6.53
8437,637,17.12,4,865.15,99.51,57.5,26.490000000000002,9.01
8438,243,5.9,6,329.72,36.57,16.7,13.66,4.57
8439,492,8.54,5,701.2,88.62,31.55,24.01,6.75
844,664,12.469999999999999,6,1238.5,141.67000000000002,60.95,46.910000000000004,15.66
8440,385,7.29,7,608.15,79.85,26.830000000000002,18.38,5.0600000000000005
8441,417,9.94,4,604.1,80.7,31.09,19.17,6.39
8442,574,9.41,4,869.11,136.45,38.04,17.88,5.71
8443,252,7.0600000000000005,3,428.8,48.04,22.19,15.330000000000002,5.75
8444,371,9.5,8,546.3,63.879999999999995,31.72,18.87,5.65
8445,342,8.36,4,426.79999999999995,34.87,32.38,17.85,6.05
8446,450,5.04,3,562.1,83.98,22.53,14.93,7.22
8447,400,10.64,6,685.48,86.03,35.19,20.720000000000002,5.77
8448,1009,23.49,7,1773.8,210.21,85.0,61.980000000000004,12.27
8449,303,6.68,4,410.46,49.9,24.18,13.38,5.6
845,485,9.85,4,781.98,107.75,31.22,25.79,6.890000000000001
8450,469,8.37,7,731.6800000000001,90.69,35.42,24.8,5.45
8451,968,15.879999999999999,7,1319.82,195.44,57.26,33.43,12.59
8452,444,10.31,5,673.1800000000001,61.26,34.45,31.490000000000002,7.49
8453,320,7.109999999999999,7,539.63,68.03,27.92,16.99,3.6799999999999997
8454,325,7.57,6,444.89,52.09,24.96,14.61,4.62
8455,694,11.36,5,976.5,150.07999999999998,42.75,22.77,9.16
8456,622,9.85,6,916.62,119.4,43.24,26.400000000000002,6.630000000000001
8457,419,9.04,6,642.9,85.12,32.17,18.82,6.25
8458,372,7.51,6,530.7,54.89,33.39,19.28,3.78
8459,583,15.459999999999999,5,1028.9,102.28,57.87,38.690000000000005,5.62
846,397,9.14,5,738.3,83.35,36.89,28.67,8.75
8460,701,11.0,3,1067.4499999999998,122.56,44.260000000000005,42.529999999999994,8.56
8461,512,12.35,7,827.8,90.53999999999999,46.58,29.54,8.19
8462,584,18.88,5,852.2,94.63,56.01,27.17,8.53
8463,649,13.63,5,960.8,123.16,46.92,28.79,9.46
8464,670,11.45,6,1065.7,145.77,43.75,30.799999999999997,7.55
8465,362,5.89,4,589.0,77.21000000000001,23.96,18.68,4.57
8466,471,9.61,5,737.0799999999999,104.55000000000001,31.21,20.3,7.39
8467,534,8.2,5,739.7,100.28,32.65,21.47,7.84
8468,383,13.23,4,598.3,67.07,38.93,18.0,3.5500000000000003
8469,446,8.11,4,651.6800000000001,76.44999999999999,28.02,25.76,7.96
847,723,13.9,6,1274.26,137.76999999999998,67.38,51.86,10.969999999999999
8470,457,9.29,7,682.3000000000001,102.28,30.83,16.69,6.47
